C01 TITLE: ethane event sampling data 
C02 FILE NAME: mlo519n00.noaa.as.fl.ethane.nl.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 953
C05 HEADER LINES: 40
C06 DATA VERSION: 201512
C07 STATION NAME: Mauna Loa 
C08 STATION CATEGORY: Global
C09 OBSERVATION CATEGORY: Air sampling observation at a stationary platform
2011-10-18 19:59 9999-99-99 99:99          671.734 -9999 -99999.   ..C  0   1452-99
2011-10-18 19:59 9999-99-99 99:99          673.717 -9999 -99999.   ..C  0   3805-99
2011-10-25 20:04 9999-99-99 99:99          363.522 -9999 -99999.   ..C  0    240-99
2011-10-25 20:04 9999-99-99 99:99          388.307 -9999 -99999.   ..C  0   6264-66
2011-11-01 20:01 9999-99-99 99:99          502.999 -9999 -99999.   ..C  0   3514-99
2011-11-01 20:01 9999-99-99 99:99          503.325 -9999 -99999.   ..C  0   4528-99
2011-11-08 20:08 9999-99-99 99:99          466.806 -9999 -99999.   ..C  0   2431-99
2011-11-08 20:08 9999-99-99 99:99          442.080 -9999 -99999.   ..C  0   6330-66
2011-11-15 20:29 9999-99-99 99:99          613.756 -9999 -99999.   ..C  0   1639-99
2011-11-15 20:29 9999-99-99 99:99          703.981 -9999 -99999.   ..C  0   1640-99
2011-11-22 20:12 9999-99-99 99:99          476.537 -9999 -99999.   ..C  0   1677-99
2011-11-22 20:12 9999-99-99 99:99          462.796 -9999 -99999.   ..C  0   1678-99
2011-11-29 20:04 9999-99-99 99:99          726.396 -9999 -99999.   ..C  0   3706-99
2011-12-13 19:55 9999-99-99 99:99          672.136 -9999 -99999.   ..C  0   4164-99
2011-12-13 19:55 9999-99-99 99:99          659.882 -9999 -99999.   ..C  0   4817-99
2011-12-20 20:08 9999-99-99 99:99          735.209 -9999 -99999.   ..C  0   3727-99
2011-12-20 20:08 9999-99-99 99:99          729.825 -9999 -99999.   ..C  0   3728-99
2011-12-27 20:06 9999-99-99 99:99          817.454 -9999 -99999.   ..C  0   4985-99
2011-12-27 20:06 9999-99-99 99:99          763.532 -9999 -99999.   ..C  0   4986-99
2012-01-03 20:07 9999-99-99 99:99          743.064 -9999 -99999.   ..C  0   2419-99
2012-01-03 20:07 9999-99-99 99:99          731.838 -9999 -99999.   ..C  0   2420-99
2012-01-10 20:10 9999-99-99 99:99         1195.491 -9999 -99999.   ..C  0   2964-99
2012-01-10 20:10 9999-99-99 99:99         1125.416 -9999 -99999.   ..C  0   3681-99
2012-01-17 20:07 9999-99-99 99:99          543.684 -9999 -99999.   ..C  0   1392-99
2012-01-17 20:07 9999-99-99 99:99          565.447 -9999 -99999.   ..C  0   6051-66
2012-01-24 20:04 9999-99-99 99:99          725.874 -9999 -99999.   ..C  0   2746-99
2012-01-24 20:04 9999-99-99 99:99          716.339 -9999 -99999.   ..C  0   4783-99
2012-01-31 20:06 9999-99-99 99:99          546.600 -9999 -99999.   ..C  0   2782-99
2012-01-31 20:06 9999-99-99 99:99          522.770 -9999 -99999.   ..C  0   4223-99
2012-02-07 20:40 9999-99-99 99:99          467.839 -9999 -99999.   ..C  0    971-99
2012-02-07 20:40 9999-99-99 99:99          491.940 -9999 -99999.   ..C  0    972-99
2012-02-14 20:31 9999-99-99 99:99          735.103 -9999 -99999.   ..C  0    541-99
2012-02-14 20:31 9999-99-99 99:99         1528.138 -9999 -99999.   .XC  0    541-99
2012-02-14 20:31 9999-99-99 99:99          736.827 -9999 -99999.   ..C  0     96-99
2012-02-23 20:06 9999-99-99 99:99          892.366 -9999 -99999.   ..C  0   1333-99
2012-02-23 20:06 9999-99-99 99:99          918.777 -9999 -99999.   ..C  0   1334-99
2012-02-28 20:08 9999-99-99 99:99          667.514 -9999 -99999.   ..C  0   1529-99
2012-02-28 20:08 9999-99-99 99:99          646.251 -9999 -99999.   ..C  0   1530-99
2012-03-06 20:03 9999-99-99 99:99          508.271 -9999 -99999.   ..C  0   2663-99
2012-03-06 20:03 9999-99-99 99:99          541.546 -9999 -99999.   ..C  0   3345-99
2012-03-13 20:09 9999-99-99 99:99          590.078 -9999 -99999.   ..C  0   6051-66
2012-03-20 20:03 9999-99-99 99:99          756.186 -9999 -99999.   ..C  0   2778-99
2012-03-20 20:03 9999-99-99 99:99          757.003 -9999 -99999.   ..C  0   3095-99
2012-03-27 20:09 9999-99-99 99:99         1077.920 -9999 -99999.   ..C  0   3853-99
2012-03-27 20:09 9999-99-99 99:99         1033.400 -9999 -99999.   ..C  0   6780-66
2012-04-03 20:55 9999-99-99 99:99          745.112 -9999 -99999.   ..C  0   1057-99
2012-04-03 20:55 9999-99-99 99:99          731.477 -9999 -99999.   ..C  0   1058-99
2012-04-10 20:05 9999-99-99 99:99         1061.183 -9999 -99999.   ..C  0   4171-99
2012-04-10 20:05 9999-99-99 99:99         1066.997 -9999 -99999.   ..C  0     83-99
2012-04-17 20:03 9999-99-99 99:99          837.751 -9999 -99999.   ..C  0   4863-99
2012-04-17 20:03 9999-99-99 99:99          831.475 -9999 -99999.   ..C  0   4864-99
2012-04-24 20:08 9999-99-99 99:99          874.650 -9999 -99999.   ..C  0   4142-99
2012-04-24 20:08 9999-99-99 99:99          934.754 -9999 -99999.   ..C  0   6826-66
2012-05-01 20:29 9999-99-99 99:99          751.292 -9999 -99999.   ..C  0   1766-99
2012-05-01 20:29 9999-99-99 99:99          772.866 -9999 -99999.   ..C  0   4674-99
2012-05-08 20:04 9999-99-99 99:99          687.888 -9999 -99999.   ..C  0   2876-99
2012-05-08 20:04 9999-99-99 99:99          713.563 -9999 -99999.   ..C  0     75-99
2012-05-14 20:15 9999-99-99 99:99         1009.122 -9999 -99999.   ..C  0   2609-99
2012-05-14 20:15 9999-99-99 99:99         1007.492 -9999 -99999.   ..C  0   2610-99
2012-05-22 20:30 9999-99-99 99:99          428.916 -9999 -99999.   ..C  0   2523-99
2012-05-22 20:30 9999-99-99 99:99          435.043 -9999 -99999.   ..C  0   2524-99
2012-05-29 20:03 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   3997-99
2012-05-29 20:03 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   3998-99
2012-06-05 20:03 9999-99-99 99:99          429.248 -9999 -99999.   ..C  0   3109-99
2012-06-05 20:03 9999-99-99 99:99          428.809 -9999 -99999.   ..C  0   3110-99
2012-06-12 20:03 9999-99-99 99:99          531.262 -9999 -99999.   ..C  0   2737-99
2012-06-12 20:03 9999-99-99 99:99          470.372 -9999 -99999.   ..C  0   2738-99
2012-06-19 19:59 9999-99-99 99:99          482.981 -9999 -99999.   ..C  0   3249-99
2012-06-19 19:59 9999-99-99 99:99          477.909 -9999 -99999.   ..C  0   3250-99
2012-06-26 20:02 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   4811-99
2012-06-26 20:02 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   4812-99
2012-07-03 20:05 9999-99-99 99:99          506.533 -9999 -99999.   ..C  0   4969-99
2012-07-03 20:05 9999-99-99 99:99          508.836 -9999 -99999.   ..C  0   4970-99
2012-07-10 19:06 9999-99-99 99:99          403.532 -9999 -99999.   ..C  0   4919-99
2012-07-10 19:06 9999-99-99 99:99          412.058 -9999 -99999.   ..C  0   4920-99
2012-07-17 19:03 9999-99-99 99:99          313.178 -9999 -99999.   ..C  0   3601-99
2012-07-17 19:03 9999-99-99 99:99          316.275 -9999 -99999.   ..C  0   3602-99
2012-07-24 20:03 9999-99-99 99:99          418.960 -9999 -99999.   ..C  0   1721-99
2012-07-24 20:03 9999-99-99 99:99          412.646 -9999 -99999.   ..C  0   1722-99
2012-07-31 19:06 9999-99-99 99:99          376.993 -9999 -99999.   ..C  0   2534-99
2012-07-31 19:06 9999-99-99 99:99          297.036 -9999 -99999.   ..C  0   3852-99
2012-08-07 20:01 9999-99-99 99:99          328.906 -9999 -99999.   ..C  0   3961-99
2012-08-07 20:01 9999-99-99 99:99          338.050 -9999 -99999.   ..C  0   5310-99
2012-08-14 20:36 9999-99-99 99:99          971.435 -9999 -99999.   .XC  0   1411-99
2012-08-14 20:36 9999-99-99 99:99          905.763 -9999 -99999.   ..C  0   4105-99
2012-08-21 20:05 9999-99-99 99:99          474.879 -9999 -99999.   ..C  0   1613-99
2012-08-21 20:05 9999-99-99 99:99          475.893 -9999 -99999.   ..C  0   3008-99
2012-08-30 20:00 9999-99-99 99:99          389.341 -9999 -99999.   ..C  0   3315-99
2012-08-30 20:00 9999-99-99 99:99          365.786 -9999 -99999.   ..C  0   3316-99
2012-09-11 20:53 9999-99-99 99:99          394.493 -9999 -99999.   ..C  0   3519-99
2012-09-11 20:53 9999-99-99 99:99          383.818 -9999 -99999.   ..C  0    911-99
2012-09-25 20:00 9999-99-99 99:99          396.313 -9999 -99999.   ..C  0    163-99
2012-09-25 20:00 9999-99-99 99:99          420.927 -9999 -99999.   ..C  0    164-99
2012-10-02 19:59 9999-99-99 99:99          488.885 -9999 -99999.   P.C  0   4969-99
2012-10-02 19:59 9999-99-99 99:99           39.442 -9999 -99999.   P.C  0   4970-99
2012-10-09 20:00 9999-99-99 99:99          395.964 -9999 -99999.   ..C  0   2822-99
2012-10-09 20:00 9999-99-99 99:99          391.714 -9999 -99999.   ..C  0   3386-99
2012-10-16 19:32 9999-99-99 99:99          502.345 -9999 -99999.   ..C  0    114-99
2012-10-16 19:32 9999-99-99 99:99          495.588 -9999 -99999.   ..C  0   3609-99
2012-11-06 19:32 9999-99-99 99:99          596.674 -9999 -99999.   ..C  0   3641-99
2012-11-06 19:32 9999-99-99 99:99          583.361 -9999 -99999.   ..C  0   3642-99
2012-11-13 20:11 9999-99-99 99:99          892.816 -9999 -99999.   ..C  0   6217-66
2012-11-13 20:11 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   6218-66
2012-11-20 09:42 9999-99-99 99:99          651.617 -9999 -99999.   ..C  0   3056-99
2012-11-20 09:42 9999-99-99 99:99          646.161 -9999 -99999.   ..C  0   3297-99
2012-11-27 19:37 9999-99-99 99:99         1003.917 -9999 -99999.   ..C  0   2867-99
2012-11-27 19:37 9999-99-99 99:99         1005.538 -9999 -99999.   ..C  0   2868-99
2012-12-04 20:02 9999-99-99 99:99          394.989 -9999 -99999.   ..C  0   3734-99
2012-12-04 20:02 9999-99-99 99:99          380.123 -9999 -99999.   ..C  0   6114-66
2012-12-11 20:07 9999-99-99 99:99          698.010 -9999 -99999.   ..C  0   1138-99
2012-12-11 20:07 9999-99-99 99:99          684.876 -9999 -99999.   ..C  0   5071-99
2013-01-15 20:41 9999-99-99 99:99          801.773 -9999 -99999.   ..C  0   2781-99
2013-01-15 20:41 9999-99-99 99:99          791.616 -9999 -99999.   ..C  0   3992-99
2013-02-05 20:27 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   4637-99
2013-02-05 20:27 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   4638-99
2013-02-19 20:40 9999-99-99 99:99         1090.086 -9999 -99999.   ..C  0   1047-99
2013-02-26 20:44 9999-99-99 99:99          658.745 -9999 -99999.   ..C  0   1702-99
2013-02-26 20:44 9999-99-99 99:99          660.692 -9999 -99999.   ..C  0    350-99
2013-03-05 19:45 9999-99-99 99:99         1265.539 -9999 -99999.   ..C  0   3649-99
2013-03-05 19:45 9999-99-99 99:99         1264.733 -9999 -99999.   ..C  0   3650-99
2013-03-12 20:02 9999-99-99 99:99          675.866 -9999 -99999.   ..C  0     13-99
2013-03-12 20:02 9999-99-99 99:99          694.673 -9999 -99999.   ..C  0   2789-99
2013-03-19 20:29 9999-99-99 99:99         1136.898 -9999 -99999.   ..C  0   3172-99
2013-03-19 20:29 9999-99-99 99:99         1133.342 -9999 -99999.   ..C  0   3533-99
2013-03-26 20:31 9999-99-99 99:99          748.112 -9999 -99999.   ..C  0   5406-99
2013-03-26 20:31 9999-99-99 99:99          754.212 -9999 -99999.   ..C  0   6162-66
2013-04-02 19:40 9999-99-99 99:99         1110.091 -9999 -99999.   ..C  0   4595-99
2013-04-02 19:40 9999-99-99 99:99         1115.493 -9999 -99999.   ..C  0   4756-99
2013-04-09 19:38 9999-99-99 99:99          768.409 -9999 -99999.   ..C  0   3443-99
2013-04-09 19:38 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   3443-99
2013-04-09 19:38 9999-99-99 99:99          804.325 -9999 -99999.   ..C  0   3444-99
2013-04-15 20:28 9999-99-99 99:99          537.990 -9999 -99999.   ..C  0   1521-99
2013-04-15 20:28 9999-99-99 99:99          559.012 -9999 -99999.   ..C  0   1522-99
2013-04-23 20:29 9999-99-99 99:99          692.673 -9999 -99999.   ...  0   2732-99
2013-04-23 20:29 9999-99-99 99:99          721.492 -9999 -99999.   ...  0   5171-99
2013-04-30 19:29 9999-99-99 99:99          759.675 -9999 -99999.   ..C  0   2951-99
2013-04-30 19:29 9999-99-99 99:99          759.784 -9999 -99999.   ..C  0   5336-99
2013-05-07 20:23 9999-99-99 99:99          609.732 -9999 -99999.   ..C  0   3781-99
2013-05-07 20:23 9999-99-99 99:99          614.290 -9999 -99999.   ..C  0    905-99
2013-05-14 20:33 9999-99-99 99:99          529.038 -9999 -99999.   ..C  0   2685-99
2013-05-14 20:33 9999-99-99 99:99          542.109 -9999 -99999.   ..C  0   3354-99
2013-05-21 20:31 9999-99-99 99:99          860.100 -9999 -99999.   ..C  0   1801-99
2013-05-21 20:31 9999-99-99 99:99          841.650 -9999 -99999.   ..C  0   1802-99
2013-05-28 20:32 9999-99-99 99:99          782.984 -9999 -99999.   ..C  0   2155-99
2013-05-28 20:32 9999-99-99 99:99          774.741 -9999 -99999.   ..C  0   4241-99
2013-06-04 20:36 9999-99-99 99:99          397.626 -9999 -99999.   ..C  0   4145-99
2013-06-04 20:36 9999-99-99 99:99          392.331 -9999 -99999.   ..C  0   4146-99
2013-06-11 20:35 9999-99-99 99:99          392.843 -9999 -99999.   ..C  0   4445-99
2013-06-11 20:35 9999-99-99 99:99          389.458 -9999 -99999.   ..C  0   4446-99
2013-06-18 20:28 9999-99-99 99:99          426.637 -9999 -99999.   ...  0   1009-99
2013-06-18 20:28 9999-99-99 99:99          431.693 -9999 -99999.   ...  0   5074-99
2013-06-25 20:26 9999-99-99 99:99          498.549 -9999 -99999.   ..C  0   1867-99
2013-06-25 20:26 9999-99-99 99:99          494.250 -9999 -99999.   ..C  0   4555-99
2013-07-02 20:35 9999-99-99 99:99          492.829 -9999 -99999.   ...  0   6761-66
2013-07-02 20:35 9999-99-99 99:99          482.940 -9999 -99999.   ...  0   6761-66
2013-07-09 20:52 9999-99-99 99:99          402.900 -9999 -99999.   ..C  0   1094-99
2013-07-09 20:52 9999-99-99 99:99          399.762 -9999 -99999.   ..C  0   4983-99
2013-07-16 20:44 9999-99-99 99:99          370.813 -9999 -99999.   ...  0   1331-99
2013-07-16 20:44 9999-99-99 99:99          362.695 -9999 -99999.   ...  0   1332-99
2013-07-23 19:44 9999-99-99 99:99          338.641 -9999 -99999.   ...  0   4969-99
2013-07-23 19:44 9999-99-99 99:99          324.744 -9999 -99999.   ...  0   4970-99
2013-07-30 19:43 9999-99-99 99:99          309.065 -9999 -99999.   ...  0    238-99
2013-07-30 19:43 9999-99-99 99:99          342.851 -9999 -99999.   ...  0   5150-99
2013-08-06 20:39 9999-99-99 99:99          335.759 -9999 -99999.   ..C  0   5331-99
2013-08-06 20:39 9999-99-99 99:99          395.053 -9999 -99999.   ..C  0   5332-99
2013-08-13 19:44 9999-99-99 99:99          398.530 -9999 -99999.   ...  0   2633-99
2013-08-13 19:44 9999-99-99 99:99          405.857 -9999 -99999.   ...  0   2634-99
2013-08-20 20:32 9999-99-99 99:99          398.686 -9999 -99999.   ...  0   2013-99
2013-08-20 20:32 9999-99-99 99:99          381.269 -9999 -99999.   ...  0   2014-99
2013-08-27 20:33 9999-99-99 99:99          425.189 -9999 -99999.   ...  0   4758-99
2013-08-27 20:33 9999-99-99 99:99          425.746 -9999 -99999.   ...  0     76-99
2013-09-03 20:34 9999-99-99 99:99          363.920 -9999 -99999.   ...  0   4081-99
2013-09-03 20:34 9999-99-99 99:99          364.410 -9999 -99999.   ...  0   6368-66
2013-09-10 19:36 9999-99-99 99:99          433.127 -9999 -99999.   ..C  0   3803-99
2013-09-10 19:36 9999-99-99 99:99          496.283 -9999 -99999.   ..C  0   3804-99
2013-09-17 20:30 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   2065-99
2013-09-17 20:30 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   2066-99
2013-09-24 20:40 9999-99-99 99:99         3500.993 -9999 -99999.   .XC  0   6398-66
2013-10-03 20:32 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   3687-99
2013-10-03 20:32 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   3688-99
2013-10-08 20:47 9999-99-99 99:99         2752.862 -9999 -99999.   .XC  0   3352-99
2013-10-15 20:39 9999-99-99 99:99          524.706 -9999 -99999.   ..C  0   5031-99
2013-10-15 20:39 9999-99-99 99:99          527.154 -9999 -99999.   ..C  0   5032-99
2013-10-22 20:26 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   3913-99
2013-10-22 20:26 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   3914-99
2013-10-29 20:36 9999-99-99 99:99          653.216 -9999 -99999.   ..C  0   3515-99
2013-10-29 20:36 9999-99-99 99:99          638.052 -9999 -99999.   ..C  0   3516-99
2013-11-05 20:38 9999-99-99 99:99          511.963 -9999 -99999.   ..C  0   1726-99
2013-11-05 20:38 9999-99-99 99:99          511.606 -9999 -99999.   ..C  0   3459-99
2013-11-12 20:30 9999-99-99 99:99         1082.194 -9999 -99999.   ..C  0    349-99
2013-11-12 20:30 9999-99-99 99:99         1023.987 -9999 -99999.   ..C  0   4284-99
2013-11-19 20:26 9999-99-99 99:99          785.287 -9999 -99999.   ..C  0   2101-99
2013-11-19 20:26 9999-99-99 99:99          811.002 -9999 -99999.   ..C  0   2102-99
2013-11-26 20:28 9999-99-99 99:99          749.718 -9999 -99999.   ..C  0   2407-99
2013-11-26 20:28 9999-99-99 99:99          767.528 -9999 -99999.   ..C  0    740-99
2013-12-03 20:24 9999-99-99 99:99          579.744 -9999 -99999.   ..C  0   1651-99
2013-12-03 20:24 9999-99-99 99:99          583.092 -9999 -99999.   ..C  0   1652-99
2013-12-10 20:21 9999-99-99 99:99          523.895 -9999 -99999.   ..C  0   2159-99
2013-12-10 20:21 9999-99-99 99:99          539.552 -9999 -99999.   ..C  0   2160-99
2013-12-17 20:27 9999-99-99 99:99         1291.302 -9999 -99999.   ..C  0    219-99
2013-12-17 20:27 9999-99-99 99:99         1297.267 -9999 -99999.   ..C  0    653-99
2013-12-24 20:24 9999-99-99 99:99          757.315 -9999 -99999.   ...  0    610-99
2013-12-24 20:24 9999-99-99 99:99          772.058 -9999 -99999.   ...  0     69-99
2013-12-31 20:41 9999-99-99 99:99         1117.954 -9999 -99999.   ..C  0   3001-99
2013-12-31 20:41 9999-99-99 99:99         1098.325 -9999 -99999.   ..C  0   3002-99
2014-01-07 20:32 9999-99-99 99:99          884.743 -9999 -99999.   ...  0     71-99
2014-01-07 20:32 9999-99-99 99:99          882.595 -9999 -99999.   ...  0     72-99
2014-01-14 20:20 9999-99-99 99:99          565.133 -9999 -99999.   ...  0   4585-99
2014-01-14 20:20 9999-99-99 99:99          582.155 -9999 -99999.   ...  0   4586-99
2014-01-21 20:24 9999-99-99 99:99          867.405 -9999 -99999.   ...  0   4037-99
2014-01-21 20:24 9999-99-99 99:99          863.490 -9999 -99999.   ...  0   4038-99
2014-01-30 20:39 9999-99-99 99:99          658.444 -9999 -99999.   ...  0   4889-99
2014-01-30 20:39 9999-99-99 99:99          647.733 -9999 -99999.   ...  0   4890-99
2014-02-11 20:30 9999-99-99 99:99          606.788 -9999 -99999.   ...  0    459-99
2014-02-11 20:30 9999-99-99 99:99          658.185 -9999 -99999.   ...  0   6480-66
2014-02-18 20:32 9999-99-99 99:99          716.555 -9999 -99999.   ...  0   1405-99
2014-02-18 20:32 9999-99-99 99:99          698.501 -9999 -99999.   ...  0   1406-99
2014-02-25 19:19 9999-99-99 99:99          702.605 -9999 -99999.   ...  0   4781-99
2014-02-25 19:19 9999-99-99 99:99          695.662 -9999 -99999.   ...  0   4782-99
2014-03-06 20:40 9999-99-99 99:99          882.058 -9999 -99999.   ...  0   4280-99
2014-03-06 20:40 9999-99-99 99:99          872.684 -9999 -99999.   ...  0   4789-99
2014-03-11 19:50 9999-99-99 99:99          848.898 -9999 -99999.   ...  0   6765-66
2014-03-11 19:50 9999-99-99 99:99          821.492 -9999 -99999.   ...  0    894-99
2014-03-18 21:21 9999-99-99 99:99         1526.180 -9999 -99999.   ...  0   6157-66
2014-03-18 21:21 9999-99-99 99:99         1528.107 -9999 -99999.   ...  0   6158-66
2014-03-25 19:42 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0    295-99
2014-03-25 19:42 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0    296-99
2014-04-02 21:02 9999-99-99 99:99         1024.172 -9999 -99999.   ...  0   2509-99
2014-04-02 21:02 9999-99-99 99:99         1032.163 -9999 -99999.   ...  0   2510-99
2014-04-08 20:34 9999-99-99 99:99         1603.909 -9999 -99999.   ...  0   4543-99
2014-04-08 20:34 9999-99-99 99:99         1443.051 -9999 -99999.   ...  0   4544-99
2014-04-15 20:24 9999-99-99 99:99         1273.775 -9999 -99999.   ...  0   2767-99
2014-04-15 20:24 9999-99-99 99:99         1267.583 -9999 -99999.   ...  0    992-99
2014-04-22 20:27 9999-99-99 99:99          861.588 -9999 -99999.   ...  0   4314-99
2014-04-22 20:27 9999-99-99 99:99          865.067 -9999 -99999.   ...  0    459-99
2014-04-28 20:32 9999-99-99 99:99          952.649 -9999 -99999.   ...  0   4325-99
2014-04-28 20:32 9999-99-99 99:99          948.499 -9999 -99999.   ...  0   5119-99
2014-05-06 19:32 9999-99-99 99:99          893.239 -9999 -99999.   ...  0   2463-99
2014-05-06 19:32 9999-99-99 99:99          876.682 -9999 -99999.   ...  0   4700-99
2014-05-20 20:36 9999-99-99 99:99          688.479 -9999 -99999.   ...  0   1747-99
2014-05-20 20:36 9999-99-99 99:99          656.935 -9999 -99999.   ...  0    770-99
2014-05-27 19:39 9999-99-99 99:99          623.753 -9999 -99999.   ...  0   5193-99
2014-05-27 19:39 9999-99-99 99:99          639.007 -9999 -99999.   ...  0   5381-99
2014-06-03 19:36 9999-99-99 99:99          712.734 -9999 -99999.   ...  0   6572-66
2014-06-10 19:33 9999-99-99 99:99          491.625 -9999 -99999.   ...  0   1462-99
2014-06-10 19:33 9999-99-99 99:99          481.117 -9999 -99999.   ...  0   4607-99
2014-06-17 19:16 9999-99-99 99:99          617.779 -9999 -99999.   ...  0   3439-99
2014-06-17 19:16 9999-99-99 99:99          622.585 -9999 -99999.   ...  0   3440-99
2014-06-24 20:37 9999-99-99 99:99          539.089 -9999 -99999.   ...  0   3005-99
2014-06-24 20:37 9999-99-99 99:99          552.323 -9999 -99999.   ...  0   3745-99
2014-07-01 20:25 9999-99-99 99:99          438.155 -9999 -99999.   ...  0   6061-66
2014-07-01 20:25 9999-99-99 99:99          438.235 -9999 -99999.   ...  0   6062-66
2014-07-15 20:45 9999-99-99 99:99          395.363 -9999 -99999.   ...  0    729-99
2014-07-15 20:45 9999-99-99 99:99          374.154 -9999 -99999.   ...  0    730-99
2014-07-22 20:26 9999-99-99 99:99          305.517 -9999 -99999.   ...  0   1554-99
2014-07-22 20:26 9999-99-99 99:99          327.341 -9999 -99999.   ...  0   3937-99
2014-07-29 20:26 9999-99-99 99:99          328.444 -9999 -99999.   ...  0   2185-99
2014-07-29 20:26 9999-99-99 99:99          330.199 -9999 -99999.   ...  0   2629-99
2014-08-05 20:30 9999-99-99 99:99          361.535 -9999 -99999.   ...  0   2446-99
2014-08-05 20:30 9999-99-99 99:99          348.804 -9999 -99999.   ...  0   3827-99
2014-08-12 20:32 9999-99-99 99:99          453.341 -9999 -99999.   ...  0   3467-99
2014-08-12 20:32 9999-99-99 99:99          469.648 -9999 -99999.   ...  0   3468-99
2014-08-19 20:40 9999-99-99 99:99          441.838 -9999 -99999.   ...  0   1367-99
2014-08-19 20:40 9999-99-99 99:99          431.269 -9999 -99999.   ...  0   1368-99
2014-08-26 20:33 9999-99-99 99:99          408.428 -9999 -99999.   ...  0   1788-99
2014-08-26 20:33 9999-99-99 99:99          406.788 -9999 -99999.   ...  0   2855-99
2014-09-02 19:45 9999-99-99 99:99          390.569 -9999 -99999.   ...  0   4505-99
2014-09-02 19:45 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   4506-99
2014-09-09 20:28 9999-99-99 99:99          360.339 -9999 -99999.   ...  0    313-99
2014-09-09 20:28 9999-99-99 99:99          354.803 -9999 -99999.   ...  0    314-99
2014-09-16 19:31 9999-99-99 99:99          443.096 -9999 -99999.   ...  0   2283-99
2014-09-16 19:31 9999-99-99 99:99          435.919 -9999 -99999.   ...  0    579-99
2014-09-23 20:29 9999-99-99 99:99          476.747 -9999 -99999.   ...  0   4129-99
2014-09-23 20:29 9999-99-99 99:99          481.582 -9999 -99999.   ...  0   5422-99
2014-09-30 20:32 9999-99-99 99:99          506.150 -9999 -99999.   ...  0    119-99
2014-09-30 20:32 9999-99-99 99:99          508.337 -9999 -99999.   ...  0    120-99
2014-10-07 20:28 9999-99-99 99:99          402.622 -9999 -99999.   ...  0    118-99
2014-10-07 20:28 9999-99-99 99:99          413.142 -9999 -99999.   ...  0   1920-99
2014-10-14 19:49 9999-99-99 99:99          488.929 -9999 -99999.   ...  0   3591-99
2014-10-14 19:49 9999-99-99 99:99          493.371 -9999 -99999.   ...  0   3592-99
2014-10-21 20:42 9999-99-99 99:99          360.396 -9999 -99999.   ...  0   1702-99
2014-10-21 20:42 9999-99-99 99:99          363.000 -9999 -99999.   ...  0   5191-99
2014-10-28 19:32 9999-99-99 99:99         1256.066 -9999 -99999.   .X.  0     75-99
2014-10-28 19:32 9999-99-99 99:99         1199.846 -9999 -99999.   .X.  0    763-99
2014-11-04 19:36 9999-99-99 99:99          552.255 -9999 -99999.   ...  0   3293-99
2014-11-04 19:36 9999-99-99 99:99          565.057 -9999 -99999.   ...  0   3294-99
2014-11-12 19:33 9999-99-99 99:99         2335.991 -9999 -99999.   .X.  0   6717-66
2014-11-12 19:33 9999-99-99 99:99         2299.795 -9999 -99999.   .X.  0   6718-66
2014-11-18 20:27 9999-99-99 99:99          992.091 -9999 -99999.   P..  0   2784-99
2014-11-18 20:27 9999-99-99 99:99         1340.509 -9999 -99999.   P..  0    649-99
2014-11-25 20:42 9999-99-99 99:99          595.033 -9999 -99999.   ...  0   2775-99
2014-11-25 20:42 9999-99-99 99:99          628.440 -9999 -99999.   ...  0   2776-99
2014-12-02 19:45 9999-99-99 99:99          932.175 -9999 -99999.   ...  0   1887-99
2014-12-02 19:45 9999-99-99 99:99          935.292 -9999 -99999.   ...  0   4493-99
2014-12-09 19:44 9999-99-99 99:99          760.068 -9999 -99999.   ...  0   3500-99
2014-12-09 19:44 9999-99-99 99:99          758.041 -9999 -99999.   ...  0   6055-66
2014-12-14 20:57 9999-99-99 99:99          634.912 -9999 -99999.   ...  0   3514-99
2014-12-14 20:57 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   4784-99
2014-12-23 20:28 9999-99-99 99:99          924.305 -9999 -99999.   ...  0   2816-99
2014-12-23 20:28 9999-99-99 99:99          916.625 -9999 -99999.   ...  0   4131-99
2014-12-31 20:32 9999-99-99 99:99         1225.561 -9999 -99999.   ...  0   6157-66
