"Station  name","WDCGG ID","GAW Category","Country","Category","Platform","Latitude","Longitude","Altitude","Parameter1","Parameter2","Sampling height","Sampling type","Current Scale","Data period(start)","Data period(end)","Last update","Situation","Measurement method","Sampling frequency","Contributor1","Country1","Contributor2","Country2","END"
"Rigi","RIG646N00-EMPA","Regional","Switzerland","Stationary","Ground base","46.07","8.45","1031","VOCs","toluene","5","continuous","NPL-30 VOC component mixture in the range of ~4 ppb","2001-07-01","2014-12-31","2015-09-28","ongoing","Gas Chromatography (FID)","2-hour","Swiss Federal Laboratories for Materials Testing and Research","Switzerland"," "," ","END"
"Sand Island","MID528N00-NOAA","Regional","United States of America","Stationary","Ground base","28.2","-177.37","7.7","VOCs","2-methylbutane","","flask","","2006-02-27","2015-06-30","2015-12-03","ongoing","Gas Chromatography (FID)","","Earth System Research Laboratory, NOAA","United States of America"," "," ","END"
"Sand Island","MID528N00-NOAA","Regional","United States of America","Stationary","Ground base","28.2","-177.37","7.7","VOCs","2-methylpropane","","flask","","2006-02-27","2015-06-30","2015-12-03","ongoing","Gas Chromatography (FID)","","Earth System Research Laboratory, NOAA","United States of America"," "," ","END"
"Sand Island","MID528N00-NOAA","Regional","United States of America","Stationary","Ground base","28.2","-177.37","7.7","VOCs","ethane","","flask","","2006-02-27","2015-06-30","2015-12-03","ongoing","Gas Chromatography (FID)","","Earth System Research Laboratory, NOAA","United States of America"," "," ","END"
"Sand Island","MID528N00-NOAA","Regional","United States of America","Stationary","Ground base","28.2","-177.37","7.7","VOCs","n-butane","","flask","","2006-02-27","2015-06-30","2015-12-03","ongoing","Gas Chromatography (FID)","","Earth System Research Laboratory, NOAA","United States of America"," "," ","END"
"Sand Island","MID528N00-NOAA","Regional","United States of America","Stationary","Ground base","28.2","-177.37","7.7","VOCs","n-pentane","","flask","","2006-02-27","2015-06-30","2015-12-03","ongoing","Gas Chromatography (FID)","","Earth System Research Laboratory, NOAA","United States of America"," "," ","END"
"Sand Island","MID528N00-NOAA","Regional","United States of America","Stationary","Ground base","28.2","-177.37","7.7","VOCs","propane","","flask","","2006-02-27","2015-06-30","2015-12-03","ongoing","Gas Chromatography (FID)","","Earth System Research Laboratory, NOAA","United States of America"," "," ","END"
"Shemya Island","SHM452N00-NOAA","Regional","United States of America","Stationary","Ground base","52.72","174.08","40","VOCs","2-methylbutane","","flask","","2004-02-08","2015-06-29","2015-12-03","ongoing","Gas Chromatography (FID)","","Earth System Research Laboratory, NOAA","United States of America"," "," ","END"
"Shemya Island","SHM452N00-NOAA","Regional","United States of America","Stationary","Ground base","52.72","174.08","40","VOCs","2-methylpropane","","flask","","2004-02-08","2015-06-29","2015-12-03","ongoing","Gas Chromatography (FID)","","Earth System Research Laboratory, NOAA","United States of America"," "," ","END"
"Shemya Island","SHM452N00-NOAA","Regional","United States of America","Stationary","Ground base","52.72","174.08","40","VOCs","ethane","","flask","","2004-02-08","2015-06-29","2015-12-03","ongoing","Gas Chromatography (FID)","","Earth System Research Laboratory, NOAA","United States of America"," "," ","END"
"Shemya Island","SHM452N00-NOAA","Regional","United States of America","Stationary","Ground base","52.72","174.08","40","VOCs","n-butane","","flask","","2004-02-08","2015-06-29","2015-12-03","ongoing","Gas Chromatography (FID)","","Earth System Research Laboratory, NOAA","United States of America"," "," ","END"
"Shemya Island","SHM452N00-NOAA","Regional","United States of America","Stationary","Ground base","52.72","174.08","40","VOCs","n-pentane","","flask","","2004-02-08","2015-06-29","2015-12-03","ongoing","Gas Chromatography (FID)","","Earth System Research Laboratory, NOAA","United States of America"," "," ","END"
"Shemya Island","SHM452N00-NOAA","Regional","United States of America","Stationary","Ground base","52.72","174.08","40","VOCs","propane","","flask","","2004-02-08","2015-06-29","2015-12-03","ongoing","Gas Chromatography (FID)","","Earth System Research Laboratory, NOAA","United States of America"," "," ","END"
"South Pole","SPO789S00-NOAA","Global","United States of America","Stationary","Ground base","-89.98","-24.8","2810","VOCs","2-methylbutane","","flask","","2005-01-28","2015-02-08","2015-12-03","ongoing","Gas Chromatography (FID)","","Earth System Research Laboratory, NOAA","United States of America"," "," ","END"
"South Pole","SPO789S00-NOAA","Global","United States of America","Stationary","Ground base","-89.98","-24.8","2810","VOCs","2-methylpropane","","flask","","2005-01-28","2015-02-08","2015-12-03","ongoing","Gas Chromatography (FID)","","Earth System Research Laboratory, NOAA","United States of America"," "," ","END"
"South Pole","SPO789S00-NOAA","Global","United States of America","Stationary","Ground base","-89.98","-24.8","2810","VOCs","ethane","","flask","","2005-01-28","2015-02-08","2015-12-03","ongoing","Gas Chromatography (FID)","","Earth System Research Laboratory, NOAA","United States of America"," "," ","END"
"South Pole","SPO789S00-NOAA","Global","United States of America","Stationary","Ground base","-89.98","-24.8","2810","VOCs","n-butane","","flask","","2005-01-28","2015-02-08","2015-12-03","ongoing","Gas Chromatography (FID)","","Earth System Research Laboratory, NOAA","United States of America"," "," ","END"
"South Pole","SPO789S00-NOAA","Global","United States of America","Stationary","Ground base","-89.98","-24.8","2810","VOCs","n-pentane","","flask","","2005-01-28","2015-02-08","2015-12-03","ongoing","Gas Chromatography (FID)","","Earth System Research Laboratory, NOAA","United States of America"," "," ","END"
"South Pole","SPO789S00-NOAA","Global","United States of America","Stationary","Ground base","-89.98","-24.8","2810","VOCs","propane","","flask","","2005-01-28","2015-02-08","2015-12-03","ongoing","Gas Chromatography (FID)","","Earth System Research Laboratory, NOAA","United States of America"," "," ","END"
"Southern Great Plains","SGP436N00-NOAA","Contributing","United States of America","Stationary","Ground base","36.78","-97.5","314","VOCs","2-methylbutane","","flask","","2005-11-17","2013-10-28","2015-12-03","ongoing","Gas Chromatography (FID)","","Earth System Research Laboratory, NOAA","United States of America"," "," ","END"
"Southern Great Plains","SGP436N00-NOAA","Contributing","United States of America","Stationary","Ground base","36.78","-97.5","314","VOCs","2-methylpropane","","flask","","2005-11-17","2013-10-28","2015-12-03","ongoing","Gas Chromatography (FID)","","Earth System Research Laboratory, NOAA","United States of America"," "," ","END"
"Southern Great Plains","SGP436N00-NOAA","Contributing","United States of America","Stationary","Ground base","36.78","-97.5","314","VOCs","ethane","","flask","","2005-11-17","2013-10-28","2015-12-03","ongoing","Gas Chromatography (FID)","","Earth System Research Laboratory, NOAA","United States of America"," "," ","END"
"Southern Great Plains","SGP436N00-NOAA","Contributing","United States of America","Stationary","Ground base","36.78","-97.5","314","VOCs","n-butane","","flask","","2005-11-17","2013-10-28","2015-12-03","ongoing","Gas Chromatography (FID)","","Earth System Research Laboratory, NOAA","United States of America"," "," ","END"
"Southern Great Plains","SGP436N00-NOAA","Contributing","United States of America","Stationary","Ground base","36.78","-97.5","314","VOCs","n-pentane","","flask","","2005-11-17","2013-10-28","2015-12-03","ongoing","Gas Chromatography (FID)","","Earth System Research Laboratory, NOAA","United States of America"," "," ","END"
"Southern Great Plains","SGP436N00-NOAA","Contributing","United States of America","Stationary","Ground base","36.78","-97.5","314","VOCs","propane","","flask","","2005-11-17","2013-10-28","2015-12-03","ongoing","Gas Chromatography (FID)","","Earth System Research Laboratory, NOAA","United States of America"," "," ","END"
"Summit","SUM672N00-INSTAAR","Regional","Denmark","Stationary","Ground base","72.58","-38.48","3238","VOCs","2-methylbutane","10","continuous","Series of quantitative compressed air gas standards.","2008-07-03","2014-12-31","2015-09-17","ongoing","Gas Chromatography (FID)","Times are starting times of sample prefocusing collection period.  Sample collection periods varied between 10 min to 50 min.","Institute of Arctic and Alpine Research, University of Colorado","United States of America"," "," ","END"
"Summit","SUM672N00-INSTAAR","Regional","Denmark","Stationary","Ground base","72.58","-38.48","3238","VOCs","2-methylpropane","10","continuous","Series of quantitative compressed air gas standards.","2008-07-03","2014-12-31","2015-09-17","ongoing","Gas Chromatography (FID)","Times are starting times of sample prefocusing collection period.  Sample collection periods varied between 10 min to 50 min.","Institute of Arctic and Alpine Research, University of Colorado","United States of America"," "," ","END"
"Summit","SUM672N00-INSTAAR","Regional","Denmark","Stationary","Ground base","72.58","-38.48","3238","VOCs","acetylene","10","continuous","Series of quantitative compressed air gas standards.","2008-07-03","2014-12-31","2015-09-17","ongoing","Gas Chromatography (FID)","Times are starting times of sample prefocusing collection period.  Sample collection periods varied between 10 min to 50 min.","Institute of Arctic and Alpine Research, University of Colorado","United States of America"," "," ","END"
"Summit","SUM672N00-INSTAAR","Regional","Denmark","Stationary","Ground base","72.58","-38.48","3238","VOCs","benzene","10","continuous","Series of quantitative compressed air gas standards.","2008-07-03","2014-12-31","2015-09-17","ongoing","Gas Chromatography (FID)","Times are starting times of sample prefocusing collection period.  Sample collection periods varied between 10 min to 50 min.","Institute of Arctic and Alpine Research, University of Colorado","United States of America"," "," ","END"
"Summit","SUM672N00-INSTAAR","Regional","Denmark","Stationary","Ground base","72.58","-38.48","3238","VOCs","ethane","10","continuous","Series of quantitative compressed air gas standards.","2008-07-03","2014-12-31","2015-09-17","ongoing","Gas Chromatography (FID)","Times are starting times of sample prefocusing collection period.  Sample collection periods varied between 10 min to 50 min.","Institute of Arctic and Alpine Research, University of Colorado","United States of America"," "," ","END"
"Summit","SUM672N00-INSTAAR","Regional","Denmark","Stationary","Ground base","72.58","-38.48","3238","VOCs","ethene","10","continuous","Series of quantitative compressed air gas standards.","2008-07-03","2014-12-31","2015-09-17","ongoing","Gas Chromatography (FID)","Times are starting times of sample prefocusing collection period.  Sample collection periods varied between 10 min to 50 min.","Institute of Arctic and Alpine Research, University of Colorado","United States of America"," "," ","END"
"Summit","SUM672N00-INSTAAR","Regional","Denmark","Stationary","Ground base","72.58","-38.48","3238","VOCs","n-butane","10","continuous","Series of quantitative compressed air gas standards.","2008-07-03","2014-12-31","2015-09-17","ongoing","Gas Chromatography (FID)","Times are starting times of sample prefocusing collection period.  Sample collection periods varied between 10 min to 50 min.","Institute of Arctic and Alpine Research, University of Colorado","United States of America"," "," ","END"
"Summit","SUM672N00-INSTAAR","Regional","Denmark","Stationary","Ground base","72.58","-38.48","3238","VOCs","n-hexane","10","continuous","Series of quantitative compressed air gas standards.","2008-07-03","2014-12-31","2015-09-17","ongoing","Gas Chromatography (FID)","Times are starting times of sample prefocusing collection period.  Sample collection periods varied between 10 min to 50 min.","Institute of Arctic and Alpine Research, University of Colorado","United States of America"," "," ","END"
"Summit","SUM672N00-INSTAAR","Regional","Denmark","Stationary","Ground base","72.58","-38.48","3238","VOCs","n-pentane","10","continuous","Series of quantitative compressed air gas standards.","2008-07-03","2014-12-31","2015-09-17","ongoing","Gas Chromatography (FID)","Times are starting times of sample prefocusing collection period.  Sample collection periods varied between 10 min to 50 min.","Institute of Arctic and Alpine Research, University of Colorado","United States of America"," "," ","END"
"Summit","SUM672N00-INSTAAR","Regional","Denmark","Stationary","Ground base","72.58","-38.48","3238","VOCs","propane","10","continuous","Series of quantitative compressed air gas standards.","2008-07-03","2014-12-31","2015-09-17","ongoing","Gas Chromatography (FID)","Times are starting times of sample prefocusing collection period.  Sample collection periods varied between 10 min to 50 min.","Institute of Arctic and Alpine Research, University of Colorado","United States of America"," "," ","END"
"Summit","SUM672N00-INSTAAR","Regional","Denmark","Stationary","Ground base","72.58","-38.48","3238","VOCs","toluene","10","continuous","Series of quantitative compressed air gas standards.","2008-07-03","2014-12-31","2015-09-17","ongoing","Gas Chromatography (FID)","Times are starting times of sample prefocusing collection period.  Sample collection periods varied between 10 min to 50 min.","Institute of Arctic and Alpine Research, University of Colorado","United States of America"," "," ","END"
"Summit","SUM672N00-NOAA","Regional","Denmark","Stationary","Ground base","72.58","-38.48","3238","VOCs","2-methylbutane","","flask","","2004-10-18","2015-06-29","2015-12-03","ongoing","Gas Chromatography (FID)","","Earth System Research Laboratory, NOAA","United States of America"," "," ","END"
