2013-07-04 09:10 2013-07-04 09:50            0.823 -9999 -99999. -9999  0 -99999999
2013-07-04 11:10 2013-07-04 11:50            0.813 -9999 -99999. -9999  0 -99999999
2013-07-04 13:10 2013-07-04 13:50            0.832 -9999 -99999. -9999  0 -99999999
2013-07-04 15:10 2013-07-04 15:50            0.852 -9999 -99999. -9999  0 -99999999
2013-07-04 17:10 2013-07-04 17:50            0.862 -9999 -99999. -9999  0 -99999999
2013-07-04 19:10 2013-07-04 19:50            0.873 -9999 -99999. -9999  0 -99999999
2013-07-04 21:10 2013-07-04 21:50            0.889 -9999 -99999. -9999  0 -99999999
2013-07-04 23:10 2013-07-04 23:50            0.879 -9999 -99999. -9999  0 -99999999
2013-07-05 01:10 2013-07-05 01:50            0.869 -9999 -99999. -9999  0 -99999999
2013-07-05 03:10 2013-07-05 03:50            0.874 -9999 -99999. -9999  0 -99999999
2013-07-05 05:10 2013-07-05 05:50            0.898 -9999 -99999. -9999  0 -99999999
2013-07-05 07:10 2013-07-05 07:50            0.937 -9999 -99999. -9999  0 -99999999
2013-07-05 09:10 2013-07-05 09:50            0.929 -9999 -99999. -9999  0 -99999999
2013-07-05 11:10 2013-07-05 11:50            0.914 -9999 -99999. -9999  0 -99999999
2013-07-05 13:10 2013-07-05 13:50            0.876 -9999 -99999. -9999  0 -99999999
2013-07-05 15:10 2013-07-05 15:50            0.858 -9999 -99999. -9999  0 -99999999
2013-07-05 17:10 2013-07-05 17:50            0.860 -9999 -99999. -9999  0 -99999999
2013-07-05 19:10 2013-07-05 19:50            0.868 -9999 -99999. -9999  0 -99999999
2013-07-05 21:10 2013-07-05 21:50            0.842 -9999 -99999. -9999  0 -99999999
2013-07-05 23:10 2013-07-05 23:50            0.826 -9999 -99999. -9999  0 -99999999
2013-07-06 01:10 2013-07-06 01:50            0.852 -9999 -99999. -9999  0 -99999999
2013-07-06 03:10 2013-07-06 03:50            0.855 -9999 -99999. -9999  0 -99999999
2013-07-06 05:10 2013-07-06 05:50            0.945 -9999 -99999. -9999  0 -99999999
2013-07-06 07:10 2013-07-06 07:50            0.940 -9999 -99999. -9999  0 -99999999
2013-07-06 09:10 2013-07-06 09:50            0.958 -9999 -99999. -9999  0 -99999999
2013-07-06 11:10 2013-07-06 11:50            0.902 -9999 -99999. -9999  0 -99999999
2013-07-06 13:10 2013-07-06 13:50            0.896 -9999 -99999. -9999  0 -99999999
2013-07-06 15:20 2013-07-06 16:00            0.885 -9999 -99999. -9999  0 -99999999
2013-07-06 17:20 2013-07-06 18:00            0.905 -9999 -99999. -9999  0 -99999999
2013-07-06 19:20 2013-07-06 20:00            0.887 -9999 -99999. -9999  0 -99999999
2013-07-06 21:20 2013-07-06 22:00            0.856 -9999 -99999. -9999  0 -99999999
2013-07-06 23:20 2013-07-07 00:00            0.889 -9999 -99999. -9999  0 -99999999
2013-07-07 01:20 2013-07-07 02:00            0.888 -9999 -99999. -9999  0 -99999999
2013-07-07 03:20 2013-07-07 04:00            0.892 -9999 -99999. -9999  0 -99999999
2013-07-07 05:20 2013-07-07 06:00            0.984 -9999 -99999. -9999  0 -99999999
2013-07-07 07:20 2013-07-07 08:00            1.020 -9999 -99999. -9999  0 -99999999
2013-07-07 09:20 2013-07-07 10:00            1.024 -9999 -99999. -9999  0 -99999999
2013-07-07 11:20 2013-07-07 12:00            0.968 -9999 -99999. -9999  0 -99999999
2013-07-07 13:20 2013-07-07 14:00            0.960 -9999 -99999. -9999  0 -99999999
2013-07-07 15:20 2013-07-07 16:00            0.950 -9999 -99999. -9999  0 -99999999
2013-07-07 17:20 2013-07-07 18:00            0.943 -9999 -99999. -9999  0 -99999999
2013-07-07 19:20 2013-07-07 20:00            0.992 -9999 -99999. -9999  0 -99999999
2013-07-07 21:20 2013-07-07 22:00            1.028 -9999 -99999. -9999  0 -99999999
2013-07-07 23:20 2013-07-08 00:00            1.032 -9999 -99999. -9999  0 -99999999
2013-07-08 01:20 2013-07-08 02:00            1.019 -9999 -99999. -9999  0 -99999999
2013-07-08 03:20 2013-07-08 04:00            1.014 -9999 -99999. -9999  0 -99999999
2013-07-08 05:20 2013-07-08 06:00            1.016 -9999 -99999. -9999  0 -99999999
2013-07-08 07:20 2013-07-08 08:00            1.034 -9999 -99999. -9999  0 -99999999
2013-07-08 09:20 2013-07-08 10:00            0.993 -9999 -99999. -9999  0 -99999999
2013-07-08 11:20 2013-07-08 12:00            0.976 -9999 -99999. -9999  0 -99999999
2013-07-08 13:20 2013-07-08 14:00            0.966 -9999 -99999. -9999  0 -99999999
2013-07-08 15:20 2013-07-08 16:00            0.933 -9999 -99999. -9999  0 -99999999
2013-07-08 17:20 2013-07-08 18:00            0.941 -9999 -99999. -9999  0 -99999999
2013-07-08 19:20 2013-07-08 20:00            0.924 -9999 -99999. -9999  0 -99999999
2013-07-08 21:20 2013-07-08 22:00            0.952 -9999 -99999. -9999  0 -99999999
2013-07-08 23:20 2013-07-09 00:00            0.958 -9999 -99999. -9999  0 -99999999
2013-07-09 01:20 2013-07-09 02:00            0.957 -9999 -99999. -9999  0 -99999999
2013-07-09 03:20 2013-07-09 04:00            0.967 -9999 -99999. -9999  0 -99999999
2013-07-09 05:20 2013-07-09 06:00            0.991 -9999 -99999. -9999  0 -99999999
2013-07-09 07:20 2013-07-09 08:00            1.013 -9999 -99999. -9999  0 -99999999
2013-07-09 09:30 2013-07-09 10:10            1.018 -9999 -99999. -9999  0 -99999999
2013-07-09 11:30 2013-07-09 12:10            1.058 -9999 -99999. -9999  0 -99999999
2013-07-09 13:30 2013-07-09 14:10            0.995 -9999 -99999. -9999  0 -99999999
2013-07-09 15:30 2013-07-09 16:10            0.980 -9999 -99999. -9999  0 -99999999
2013-07-09 17:30 2013-07-09 18:10            0.964 -9999 -99999. -9999  0 -99999999
2013-07-09 19:30 2013-07-09 20:10            0.968 -9999 -99999. -9999  0 -99999999
2013-07-09 21:30 2013-07-09 22:10            0.975 -9999 -99999. -9999  0 -99999999
2013-07-09 23:30 2013-07-10 00:10            0.990 -9999 -99999. -9999  0 -99999999
2013-07-10 01:30 2013-07-10 02:10            0.980 -9999 -99999. -9999  0 -99999999
2013-07-10 03:30 2013-07-10 04:10            0.984 -9999 -99999. -9999  0 -99999999
2013-07-10 05:30 2013-07-10 06:10            0.984 -9999 -99999. -9999  0 -99999999
2013-07-10 07:30 2013-07-10 08:10            1.036 -9999 -99999. -9999  0 -99999999
2013-07-10 09:30 2013-07-10 10:10            1.055 -9999 -99999. -9999  0 -99999999
2013-07-10 11:30 2013-07-10 12:10            1.063 -9999 -99999. -9999  0 -99999999
2013-07-10 13:30 2013-07-10 14:10            0.941 -9999 -99999. -9999  0 -99999999
2013-07-10 15:30 2013-07-10 16:10            0.926 -9999 -99999. -9999  0 -99999999
2013-07-10 17:30 2013-07-10 18:10            0.973 -9999 -99999. -9999  0 -99999999
2013-07-10 19:30 2013-07-10 20:10            0.989 -9999 -99999. -9999  0 -99999999
2013-07-10 21:30 2013-07-10 22:10            0.990 -9999 -99999. -9999  0 -99999999
2013-07-10 23:30 2013-07-11 00:10            1.023 -9999 -99999. -9999  0 -99999999
2013-07-11 01:30 2013-07-11 02:10            1.042 -9999 -99999. -9999  0 -99999999
2013-07-11 03:30 2013-07-11 04:10            1.046 -9999 -99999. -9999  0 -99999999
2013-07-11 05:30 2013-07-11 06:10            1.057 -9999 -99999. -9999  0 -99999999
2013-07-11 07:30 2013-07-11 08:10            1.016 -9999 -99999. -9999  0 -99999999
2013-07-11 09:30 2013-07-11 10:10            0.891 -9999 -99999. -9999  0 -99999999
2013-07-11 11:30 2013-07-11 12:10            0.842 -9999 -99999. -9999  0 -99999999
2013-07-11 13:30 2013-07-11 14:10            0.798 -9999 -99999. -9999  0 -99999999
2013-07-11 15:30 2013-07-11 16:10            0.805 -9999 -99999. -9999  0 -99999999
2013-07-11 17:30 2013-07-11 18:10            0.834 -9999 -99999. -9999  0 -99999999
2013-07-11 19:30 2013-07-11 20:10            0.840 -9999 -99999. -9999  0 -99999999
2013-07-11 21:30 2013-07-11 22:10            0.889 -9999 -99999. -9999  0 -99999999
2013-07-11 23:30 2013-07-12 00:10            0.879 -9999 -99999. -9999  0 -99999999
2013-07-12 01:40 2013-07-12 02:20            0.903 -9999 -99999. -9999  0 -99999999
2013-07-12 03:40 2013-07-12 04:20            0.936 -9999 -99999. -9999  0 -99999999
2013-07-12 05:40 2013-07-12 06:20            0.962 -9999 -99999. -9999  0 -99999999
2013-07-12 07:40 2013-07-12 08:20            1.061 -9999 -99999. -9999  0 -99999999
2013-07-12 09:40 2013-07-12 10:20            1.043 -9999 -99999. -9999  0 -99999999
2013-07-12 11:40 2013-07-12 12:20            0.951 -9999 -99999. -9999  0 -99999999
2013-07-12 13:40 2013-07-12 14:20            0.913 -9999 -99999. -9999  0 -99999999
2013-07-12 15:40 2013-07-12 16:20            0.897 -9999 -99999. -9999  0 -99999999
2013-07-12 17:40 2013-07-12 18:20            0.921 -9999 -99999. -9999  0 -99999999
2013-07-12 19:40 2013-07-12 20:20            0.917 -9999 -99999. -9999  0 -99999999
2013-07-12 21:40 2013-07-12 22:20            0.937 -9999 -99999. -9999  0 -99999999
2013-07-12 23:40 2013-07-13 00:20            0.926 -9999 -99999. -9999  0 -99999999
2013-07-13 01:40 2013-07-13 02:20            0.935 -9999 -99999. -9999  0 -99999999
2013-07-13 03:40 2013-07-13 04:20            0.953 -9999 -99999. -9999  0 -99999999
2013-07-13 05:40 2013-07-13 06:20            0.944 -9999 -99999. -9999  0 -99999999
2013-07-13 07:40 2013-07-13 08:20            1.033 -9999 -99999. -9999  0 -99999999
2013-07-13 09:40 2013-07-13 10:20            1.056 -9999 -99999. -9999  0 -99999999
2013-07-13 11:40 2013-07-13 12:20            1.005 -9999 -99999. -9999  0 -99999999
2013-07-13 13:40 2013-07-13 14:20            0.956 -9999 -99999. -9999  0 -99999999
2013-07-13 15:40 2013-07-13 16:20            0.948 -9999 -99999. -9999  0 -99999999
2013-07-13 17:40 2013-07-13 18:20            0.957 -9999 -99999. -9999  0 -99999999
2013-07-13 19:40 2013-07-13 20:20            0.936 -9999 -99999. -9999  0 -99999999
2013-07-13 21:40 2013-07-13 22:20            0.926 -9999 -99999. -9999  0 -99999999
2013-07-13 23:40 2013-07-14 00:20            0.936 -9999 -99999. -9999  0 -99999999
2013-07-14 01:40 2013-07-14 02:20            0.984 -9999 -99999. -9999  0 -99999999
2013-07-14 03:40 2013-07-14 04:20            0.995 -9999 -99999. -9999  0 -99999999
2013-07-14 05:40 2013-07-14 06:20            1.025 -9999 -99999. -9999  0 -99999999
2013-07-14 07:40 2013-07-14 08:20            1.028 -9999 -99999. -9999  0 -99999999
2013-07-14 09:40 2013-07-14 10:20            1.053 -9999 -99999. -9999  0 -99999999
2013-07-14 11:40 2013-07-14 12:20            0.950 -9999 -99999. -9999  0 -99999999
2013-07-14 13:40 2013-07-14 14:20            0.958 -9999 -99999. -9999  0 -99999999
2013-07-14 15:40 2013-07-14 16:20            0.960 -9999 -99999. -9999  0 -99999999
2013-07-14 17:40 2013-07-14 18:20            0.947 -9999 -99999. -9999  0 -99999999
2013-07-14 19:50 2013-07-14 20:30            0.940 -9999 -99999. -9999  0 -99999999
2013-07-14 21:50 2013-07-14 22:30            0.973 -9999 -99999. -9999  0 -99999999
2013-07-14 23:50 2013-07-15 00:30            0.987 -9999 -99999. -9999  0 -99999999
2013-07-15 01:50 2013-07-15 02:30            1.013 -9999 -99999. -9999  0 -99999999
2013-07-15 03:50 2013-07-15 04:30            0.987 -9999 -99999. -9999  0 -99999999
2013-07-15 05:50 2013-07-15 06:30            1.001 -9999 -99999. -9999  0 -99999999
2013-07-15 15:50 2013-07-15 16:30            0.856 -9999 -99999. -9999  0 -99999999
2013-07-15 17:50 2013-07-15 18:30            0.865 -9999 -99999. -9999  0 -99999999
2013-07-15 19:50 2013-07-15 20:30            0.834 -9999 -99999. -9999  0 -99999999
2013-07-15 21:50 2013-07-15 22:30            0.890 -9999 -99999. -9999  0 -99999999
2013-07-15 23:50 2013-07-16 00:30            0.885 -9999 -99999. -9999  0 -99999999
2013-07-16 01:50 2013-07-16 02:30            0.878 -9999 -99999. -9999  0 -99999999
2013-07-16 03:50 2013-07-16 04:30            0.919 -9999 -99999. -9999  0 -99999999
2013-07-16 06:10 2013-07-16 06:50            0.922 -9999 -99999. -9999  0 -99999999
2013-07-16 08:10 2013-07-16 08:50            1.057 -9999 -99999. -9999  0 -99999999
2013-07-16 10:10 2013-07-16 10:50            1.004 -9999 -99999. -9999  0 -99999999
2013-07-16 12:10 2013-07-16 12:50            0.985 -9999 -99999. -9999  0 -99999999
2013-07-16 14:10 2013-07-16 14:50            0.895 -9999 -99999. -9999  0 -99999999
2013-07-16 16:10 2013-07-16 16:50            0.868 -9999 -99999. -9999  0 -99999999
2013-07-16 18:10 2013-07-16 18:50            0.879 -9999 -99999. -9999  0 -99999999
2013-07-16 20:10 2013-07-16 20:50            0.876 -9999 -99999. -9999  0 -99999999
2013-07-16 22:20 2013-07-16 23:00            0.890 -9999 -99999. -9999  0 -99999999
2013-07-17 00:20 2013-07-17 01:00            0.894 -9999 -99999. -9999  0 -99999999
2013-07-17 02:20 2013-07-17 03:00            0.897 -9999 -99999. -9999  0 -99999999
2013-07-17 04:20 2013-07-17 05:00            0.902 -9999 -99999. -9999  0 -99999999
2013-07-17 06:20 2013-07-17 07:00            0.903 -9999 -99999. -9999  0 -99999999
2013-07-17 08:20 2013-07-17 09:00            0.914 -9999 -99999. -9999  0 -99999999
2013-07-17 10:20 2013-07-17 11:00            0.984 -9999 -99999. -9999  0 -99999999
2013-07-17 12:20 2013-07-17 13:00            0.931 -9999 -99999. -9999  0 -99999999
2013-07-17 14:20 2013-07-17 15:00            0.941 -9999 -99999. -9999  0 -99999999
2013-07-17 16:20 2013-07-17 17:00            0.857 -9999 -99999. -9999  0 -99999999
2013-07-17 18:20 2013-07-17 19:00            0.855 -9999 -99999. -9999  0 -99999999
2013-07-17 20:20 2013-07-17 21:00            0.960 -9999 -99999. -9999  0 -99999999
2013-07-17 22:20 2013-07-17 23:00            0.939 -9999 -99999. -9999  0 -99999999
2013-07-18 00:20 2013-07-18 01:00            0.942 -9999 -99999. -9999  0 -99999999
2013-07-18 02:20 2013-07-18 03:00            0.943 -9999 -99999. -9999  0 -99999999
2013-07-18 04:20 2013-07-18 05:00            0.937 -9999 -99999. -9999  0 -99999999
2013-07-18 06:20 2013-07-18 07:00            0.960 -9999 -99999. -9999  0 -99999999
2013-07-18 08:20 2013-07-18 09:00            0.992 -9999 -99999. -9999  0 -99999999
2013-07-18 10:20 2013-07-18 11:00            1.002 -9999 -99999. -9999  0 -99999999
2013-07-18 12:20 2013-07-18 13:00            0.993 -9999 -99999. -9999  0 -99999999
2013-07-18 14:20 2013-07-18 15:00            0.973 -9999 -99999. -9999  0 -99999999
2013-07-18 16:20 2013-07-18 17:00            0.952 -9999 -99999. -9999  0 -99999999
2013-07-18 18:20 2013-07-18 19:00            0.944 -9999 -99999. -9999  0 -99999999
2013-07-18 20:20 2013-07-18 21:00            0.933 -9999 -99999. -9999  0 -99999999
2013-07-18 22:20 2013-07-18 23:00            0.974 -9999 -99999. -9999  0 -99999999
2013-07-19 00:20 2013-07-19 01:00            0.983 -9999 -99999. -9999  0 -99999999
2013-07-19 02:20 2013-07-19 03:00            0.970 -9999 -99999. -9999  0 -99999999
2013-07-19 04:20 2013-07-19 05:00            1.019 -9999 -99999. -9999  0 -99999999
2013-07-19 06:20 2013-07-19 07:00            1.014 -9999 -99999. -9999  0 -99999999
2013-07-19 08:20 2013-07-19 09:00            1.036 -9999 -99999. -9999  0 -99999999
2013-07-19 10:20 2013-07-19 11:00            1.029 -9999 -99999. -9999  0 -99999999
2013-07-19 12:20 2013-07-19 13:00            1.007 -9999 -99999. -9999  0 -99999999
2013-07-19 14:20 2013-07-19 15:00            0.952 -9999 -99999. -9999  0 -99999999
2013-07-19 16:20 2013-07-19 17:00            0.935 -9999 -99999. -9999  0 -99999999
2013-07-19 18:30 2013-07-19 19:10            0.934 -9999 -99999. -9999  0 -99999999
2013-07-19 20:30 2013-07-19 21:10            0.957 -9999 -99999. -9999  0 -99999999
2013-07-19 22:30 2013-07-19 23:10            0.969 -9999 -99999. -9999  0 -99999999
2013-07-20 00:30 2013-07-20 01:10            0.958 -9999 -99999. -9999  0 -99999999
2013-07-20 02:30 2013-07-20 03:10            0.967 -9999 -99999. -9999  0 -99999999
2013-07-20 04:30 2013-07-20 05:10            0.984 -9999 -99999. -9999  0 -99999999
2013-07-20 06:30 2013-07-20 07:10            0.968 -9999 -99999. -9999  0 -99999999
2013-07-20 08:30 2013-07-20 09:10            0.995 -9999 -99999. -9999  0 -99999999
2013-07-20 10:30 2013-07-20 11:10            0.987 -9999 -99999. -9999  0 -99999999
2013-07-20 12:30 2013-07-20 13:10            0.975 -9999 -99999. -9999  0 -99999999
2013-07-20 14:30 2013-07-20 15:10            0.933 -9999 -99999. -9999  0 -99999999
2013-07-20 16:30 2013-07-20 17:10            0.916 -9999 -99999. -9999  0 -99999999
2013-07-20 18:30 2013-07-20 19:10            0.893 -9999 -99999. -9999  0 -99999999
2013-07-20 20:30 2013-07-20 21:10            0.896 -9999 -99999. -9999  0 -99999999
2013-07-20 22:30 2013-07-20 23:10            0.873 -9999 -99999. -9999  0 -99999999
2013-07-21 00:30 2013-07-21 01:10            0.851 -9999 -99999. -9999  0 -99999999
2013-07-21 02:30 2013-07-21 03:10            0.866 -9999 -99999. -9999  0 -99999999
2013-07-21 04:30 2013-07-21 05:10            0.874 -9999 -99999. -9999  0 -99999999
2013-07-21 06:30 2013-07-21 07:10            0.877 -9999 -99999. -9999  0 -99999999
2013-07-21 08:30 2013-07-21 09:10            0.898 -9999 -99999. -9999  0 -99999999
2013-07-21 10:30 2013-07-21 11:10            0.907 -9999 -99999. -9999  0 -99999999
2013-07-21 12:30 2013-07-21 13:10            0.909 -9999 -99999. -9999  0 -99999999
2013-07-21 14:30 2013-07-21 15:10            0.859 -9999 -99999. -9999  0 -99999999
2013-07-21 16:30 2013-07-21 17:10            0.819 -9999 -99999. -9999  0 -99999999
2013-07-21 18:30 2013-07-21 19:10            0.839 -9999 -99999. -9999  0 -99999999
2013-07-21 20:30 2013-07-21 21:10            0.810 -9999 -99999. -9999  0 -99999999
2013-07-21 22:30 2013-07-21 23:10            0.826 -9999 -99999. -9999  0 -99999999
2013-07-22 00:30 2013-07-22 01:10            0.841 -9999 -99999. -9999  0 -99999999
2013-07-22 02:30 2013-07-22 03:10            0.849 -9999 -99999. -9999  0 -99999999
2013-07-22 04:30 2013-07-22 05:10            0.858 -9999 -99999. -9999  0 -99999999
2013-07-22 06:30 2013-07-22 07:10            0.862 -9999 -99999. -9999  0 -99999999
2013-07-22 08:30 2013-07-22 09:10            0.893 -9999 -99999. -9999  0 -99999999
2013-07-22 10:30 2013-07-22 11:10            0.856 -9999 -99999. -9999  0 -99999999
2013-07-22 12:40 2013-07-22 13:20            0.805 -9999 -99999. -9999  0 -99999999
2013-07-22 14:40 2013-07-22 15:20            0.782 -9999 -99999. -9999  0 -99999999
2013-07-22 16:40 2013-07-22 17:20            0.739 -9999 -99999. -9999  0 -99999999
2013-07-22 18:40 2013-07-22 19:20            0.742 -9999 -99999. -9999  0 -99999999
2013-07-22 20:40 2013-07-22 21:20            0.764 -9999 -99999. -9999  0 -99999999
2013-07-22 22:40 2013-07-22 23:20            0.756 -9999 -99999. -9999  0 -99999999
2013-07-23 00:40 2013-07-23 01:20            0.784 -9999 -99999. -9999  0 -99999999
2013-07-23 02:40 2013-07-23 03:20            0.821 -9999 -99999. -9999  0 -99999999
2013-07-23 04:40 2013-07-23 05:20            0.825 -9999 -99999. -9999  0 -99999999
2013-07-23 06:40 2013-07-23 07:20            0.790 -9999 -99999. -9999  0 -99999999
2013-07-23 08:40 2013-07-23 09:20            0.805 -9999 -99999. -9999  0 -99999999
2013-07-24 11:10 2013-07-24 11:50            0.889 -9999 -99999. -9999  0 -99999999
2013-07-24 13:10 2013-07-24 13:50            0.894 -9999 -99999. -9999  0 -99999999
2013-07-24 15:10 2013-07-24 15:50            0.883 -9999 -99999. -9999  0 -99999999
2013-07-24 17:10 2013-07-24 17:50            0.874 -9999 -99999. -9999  0 -99999999
2013-07-24 19:10 2013-07-24 19:50            0.864 -9999 -99999. -9999  0 -99999999
2013-07-24 21:10 2013-07-24 21:50            0.840 -9999 -99999. -9999  0 -99999999
2013-07-24 23:10 2013-07-24 23:50            0.833 -9999 -99999. -9999  0 -99999999
2013-07-25 01:10 2013-07-25 01:50            0.836 -9999 -99999. -9999  0 -99999999
2013-07-25 03:10 2013-07-25 03:50            0.838 -9999 -99999. -9999  0 -99999999
2013-07-25 05:10 2013-07-25 05:50            0.836 -9999 -99999. -9999  0 -99999999
2013-07-25 07:10 2013-07-25 07:50            0.823 -9999 -99999. -9999  0 -99999999
2013-07-25 09:10 2013-07-25 09:50            0.823 -9999 -99999. -9999  0 -99999999
2013-07-25 11:10 2013-07-25 11:50            0.824 -9999 -99999. -9999  0 -99999999
2013-07-25 13:10 2013-07-25 13:50            0.816 -9999 -99999. -9999  0 -99999999
2013-07-25 15:10 2013-07-25 15:50            0.823 -9999 -99999. -9999  0 -99999999
2013-07-25 17:10 2013-07-25 17:50            0.818 -9999 -99999. -9999  0 -99999999
2013-07-25 19:10 2013-07-25 19:50            0.831 -9999 -99999. -9999  0 -99999999
2013-07-25 21:10 2013-07-25 21:50            0.816 -9999 -99999. -9999  0 -99999999
2013-07-25 23:20 2013-07-26 00:00            0.822 -9999 -99999. -9999  0 -99999999
2013-07-26 01:20 2013-07-26 02:00            0.823 -9999 -99999. -9999  0 -99999999
2013-07-26 03:20 2013-07-26 04:00            0.822 -9999 -99999. -9999  0 -99999999
2013-07-26 05:20 2013-07-26 06:00            0.827 -9999 -99999. -9999  0 -99999999
2013-07-26 07:20 2013-07-26 08:00            0.833 -9999 -99999. -9999  0 -99999999
2013-07-26 09:20 2013-07-26 10:00            0.867 -9999 -99999. -9999  0 -99999999
2013-07-26 11:20 2013-07-26 12:00            0.851 -9999 -99999. -9999  0 -99999999
2013-07-26 13:20 2013-07-26 14:00            0.837 -9999 -99999. -9999  0 -99999999
2013-07-26 15:20 2013-07-26 16:00            0.819 -9999 -99999. -9999  0 -99999999
2013-07-26 17:20 2013-07-26 18:00            0.808 -9999 -99999. -9999  0 -99999999
2013-07-26 19:20 2013-07-26 20:00            0.808 -9999 -99999. -9999  0 -99999999
2013-07-26 21:20 2013-07-26 22:00            0.816 -9999 -99999. -9999  0 -99999999
2013-07-26 23:20 2013-07-27 00:00            0.816 -9999 -99999. -9999  0 -99999999
2013-07-27 01:20 2013-07-27 02:00            0.837 -9999 -99999. -9999  0 -99999999
2013-07-27 03:20 2013-07-27 04:00            0.758 -9999 -99999. -9999  0 -99999999
2013-07-27 05:20 2013-07-27 06:00            0.768 -9999 -99999. -9999  0 -99999999
2013-07-27 07:20 2013-07-27 08:00            0.790 -9999 -99999. -9999  0 -99999999
2013-07-27 09:20 2013-07-27 10:00            0.858 -9999 -99999. -9999  0 -99999999
2013-07-27 11:20 2013-07-27 12:00            0.865 -9999 -99999. -9999  0 -99999999
2013-07-27 13:20 2013-07-27 14:00            0.842 -9999 -99999. -9999  0 -99999999
2013-07-27 15:20 2013-07-27 16:00            0.801 -9999 -99999. -9999  0 -99999999
2013-07-27 17:20 2013-07-27 18:00            0.794 -9999 -99999. -9999  0 -99999999
2013-07-27 19:20 2013-07-27 20:00            0.768 -9999 -99999. -9999  0 -99999999
2013-07-27 21:20 2013-07-27 22:00            0.732 -9999 -99999. -9999  0 -99999999
2013-07-27 23:20 2013-07-28 00:00            0.778 -9999 -99999. -9999  0 -99999999
2013-07-28 01:20 2013-07-28 02:00            0.791 -9999 -99999. -9999  0 -99999999
2013-07-28 03:20 2013-07-28 04:00            0.752 -9999 -99999. -9999  0 -99999999
2013-07-28 05:20 2013-07-28 06:00            0.759 -9999 -99999. -9999  0 -99999999
2013-07-28 07:20 2013-07-28 08:00            0.811 -9999 -99999. -9999  0 -99999999
2013-07-28 09:20 2013-07-28 10:00            0.861 -9999 -99999. -9999  0 -99999999
2013-07-28 11:20 2013-07-28 12:00            0.821 -9999 -99999. -9999  0 -99999999
2013-07-28 13:20 2013-07-28 14:00            0.798 -9999 -99999. -9999  0 -99999999
2013-07-28 15:20 2013-07-28 16:00            0.809 -9999 -99999. -9999  0 -99999999
2013-07-28 17:30 2013-07-28 18:10            0.785 -9999 -99999. -9999  0 -99999999
2013-07-28 19:30 2013-07-28 20:10            0.792 -9999 -99999. -9999  0 -99999999
2013-07-28 21:30 2013-07-28 22:10            0.778 -9999 -99999. -9999  0 -99999999
2013-07-28 23:30 2013-07-29 00:10            0.770 -9999 -99999. -9999  0 -99999999
2013-07-29 01:30 2013-07-29 02:10            0.778 -9999 -99999. -9999  0 -99999999
2013-07-29 03:30 2013-07-29 04:10            0.724 -9999 -99999. -9999  0 -99999999
2013-07-29 05:30 2013-07-29 06:10            0.738 -9999 -99999. -9999  0 -99999999
2013-07-29 07:30 2013-07-29 08:10            0.738 -9999 -99999. -9999  0 -99999999
2013-07-29 09:30 2013-07-29 10:10            0.743 -9999 -99999. -9999  0 -99999999
2013-07-29 11:30 2013-07-29 12:10            0.713 -9999 -99999. -9999  0 -99999999
2013-07-29 13:30 2013-07-29 14:10            0.791 -9999 -99999. -9999  0 -99999999
2013-07-29 15:30 2013-07-29 16:10            0.728 -9999 -99999. -9999  0 -99999999
2013-07-29 17:30 2013-07-29 18:10            0.726 -9999 -99999. -9999  0 -99999999
2013-07-29 19:30 2013-07-29 20:10            0.705 -9999 -99999. -9999  0 -99999999
2013-07-29 21:30 2013-07-29 22:10            0.713 -9999 -99999. -9999  0 -99999999
2013-07-29 23:30 2013-07-30 00:10            0.689 -9999 -99999. -9999  0 -99999999
2013-07-30 01:30 2013-07-30 02:10            0.688 -9999 -99999. -9999  0 -99999999
2013-07-30 03:30 2013-07-30 04:10            0.757 -9999 -99999. -9999  0 -99999999
2013-07-30 05:30 2013-07-30 06:10            0.754 -9999 -99999. -9999  0 -99999999
2013-07-30 07:30 2013-07-30 08:10            0.753 -9999 -99999. -9999  0 -99999999
2013-07-30 09:30 2013-07-30 10:10            0.727 -9999 -99999. -9999  0 -99999999
2013-07-30 11:30 2013-07-30 12:10            0.739 -9999 -99999. -9999  0 -99999999
2013-07-30 13:30 2013-07-30 14:10            0.736 -9999 -99999. -9999  0 -99999999
2013-07-30 15:30 2013-07-30 16:10            0.736 -9999 -99999. -9999  0 -99999999
2013-07-30 17:30 2013-07-30 18:10            0.701 -9999 -99999. -9999  0 -99999999
2013-07-30 19:30 2013-07-30 20:10            0.706 -9999 -99999. -9999  0 -99999999
2013-07-30 21:30 2013-07-30 22:10            0.689 -9999 -99999. -9999  0 -99999999
2013-07-30 23:30 2013-07-31 00:10            0.713 -9999 -99999. -9999  0 -99999999
2013-07-31 01:30 2013-07-31 02:10            0.699 -9999 -99999. -9999  0 -99999999
2013-07-31 03:30 2013-07-31 04:10            0.685 -9999 -99999. -9999  0 -99999999
2013-07-31 05:30 2013-07-31 06:10            0.682 -9999 -99999. -9999  0 -99999999
2013-07-31 07:30 2013-07-31 08:10            0.663 -9999 -99999. -9999  0 -99999999
2013-07-31 09:30 2013-07-31 10:10            0.651 -9999 -99999. -9999  0 -99999999
2013-07-31 11:40 2013-07-31 12:20            0.673 -9999 -99999. -9999  0 -99999999
2013-07-31 13:40 2013-07-31 14:20            0.596 -9999 -99999. -9999  0 -99999999
2013-07-31 15:40 2013-07-31 16:20            0.572 -9999 -99999. -9999  0 -99999999
