C01 TITLE: ethane event sampling data 
C02 FILE NAME: asc107s00.noaa.as.fl.ethane.nl.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 1769
C05 HEADER LINES: 38
C06 DATA VERSION: 201512
C07 STATION NAME: Ascension Island 
C08 STATION CATEGORY: Regional
C09 OBSERVATION CATEGORY: Air sampling observation at a stationary platform
2009-10-13 10:50 9999-99-99 99:99          293.086 -9999 -99999.   ...  0   1523-99
2009-10-13 10:50 9999-99-99 99:99          320.552 -9999 -99999.   ...  0   1524-99
2009-10-16 08:30 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0    715-99
2009-10-16 08:30 9999-99-99 99:99          235.713 -9999 -99999.   ...  0    716-99
2009-10-20 08:15 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   3939-99
2009-10-20 08:15 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   3940-99
2009-10-22 10:35 9999-99-99 99:99          301.558 -9999 -99999.   ...  0   3631-99
2009-10-22 10:35 9999-99-99 99:99          305.809 -9999 -99999.   ...  0   3632-99
2009-10-27 08:30 9999-99-99 99:99         1194.372 -9999 -99999.   .X.  0   1137-99
2009-10-27 08:30 9999-99-99 99:99         1226.558 -9999 -99999.   .X.  0   2005-99
2009-10-29 10:30 9999-99-99 99:99          331.531 -9999 -99999.   ...  0   3527-99
2009-10-29 10:30 9999-99-99 99:99          401.745 -9999 -99999.   ...  0    407-99
2009-11-03 08:40 9999-99-99 99:99          345.631 -9999 -99999.   ...  0   2497-99
2009-11-03 08:40 9999-99-99 99:99          326.745 -9999 -99999.   ...  0   3448-99
2009-11-10 10:45 9999-99-99 99:99          198.442 -9999 -99999.   ...  0   2541-99
2009-11-10 10:45 9999-99-99 99:99          218.442 -9999 -99999.   ...  0   2542-99
2009-11-13 15:30 9999-99-99 99:99          327.186 -9999 -99999.   ...  0   4383-99
2009-11-13 15:30 9999-99-99 99:99          361.993 -9999 -99999.   ...  0   4384-99
2009-11-18 12:50 9999-99-99 99:99          325.203 -9999 -99999.   ...  0   2893-99
2009-11-18 12:50 9999-99-99 99:99          362.241 -9999 -99999.   ...  0   2894-99
2009-11-20 09:45 9999-99-99 99:99          335.000 -9999 -99999.   ...  0    603-99
2009-11-20 09:45 9999-99-99 99:99          334.932 -9999 -99999.   ...  0    604-99
2009-11-25 12:55 9999-99-99 99:99          239.505 -9999 -99999.   ...  0   3945-99
2009-11-25 12:55 9999-99-99 99:99          261.413 -9999 -99999.   ...  0   3946-99
2009-11-27 12:15 9999-99-99 99:99          272.935 -9999 -99999.   ...  0   2809-99
2009-11-27 12:15 9999-99-99 99:99          306.329 -9999 -99999.   ...  0   2810-99
2009-12-04 14:05 9999-99-99 99:99          329.561 -9999 -99999.   ...  0   1771-99
2009-12-04 14:05 9999-99-99 99:99          354.347 -9999 -99999.   ...  0   1772-99
2009-12-09 08:30 9999-99-99 99:99          277.568 -9999 -99999.   ...  0   4157-99
2009-12-09 08:30 9999-99-99 99:99          257.703 -9999 -99999.   ...  0   4158-99
2009-12-11 12:25 9999-99-99 99:99          248.987 -9999 -99999.   ...  0   2423-99
2009-12-11 12:25 9999-99-99 99:99          253.063 -9999 -99999.   ...  0   2424-99
2009-12-16 14:25 9999-99-99 99:99          244.020 -9999 -99999.   ...  0   1433-99
2009-12-16 14:25 9999-99-99 99:99          231.858 -9999 -99999.   ...  0   1434-99
2009-12-18 15:10 9999-99-99 99:99          273.041 -9999 -99999.   ...  0   4979-99
2009-12-18 15:10 9999-99-99 99:99          227.748 -9999 -99999.   ...  0   4980-99
2009-12-22 15:25 9999-99-99 99:99          183.874 -9999 -99999.   ...  0   1851-99
2009-12-22 15:25 9999-99-99 99:99          191.002 -9999 -99999.   ...  0   1852-99
2009-12-24 12:00 9999-99-99 99:99          239.608 -9999 -99999.   ...  0    703-99
2009-12-24 12:00 9999-99-99 99:99          232.186 -9999 -99999.   ...  0    704-99
2009-12-29 11:40 9999-99-99 99:99          258.716 -9999 -99999.   ...  0   3601-99
2009-12-29 11:40 9999-99-99 99:99          261.464 -9999 -99999.   ...  0   3602-99
2009-12-31 13:10 9999-99-99 99:99          263.198 -9999 -99999.   ...  0   2481-99
2009-12-31 13:10 9999-99-99 99:99          259.583 -9999 -99999.   ...  0   2482-99
2010-01-05 09:50 9999-99-99 99:99          170.833 -9999 -99999.   ...  0   2103-99
2010-01-05 09:50 9999-99-99 99:99          197.297 -9999 -99999.   ...  0   2104-99
2010-01-07 13:50 9999-99-99 99:99          223.063 -9999 -99999.   ...  0   2771-99
2010-01-07 13:50 9999-99-99 99:99          229.561 -9999 -99999.   ...  0   2772-99
2010-01-12 14:45 9999-99-99 99:99          203.457 -9999 -99999.   ...  0   4080-99
2010-01-12 14:45 9999-99-99 99:99          220.766 -9999 -99999.   ...  0   4829-99
2010-01-15 09:30 9999-99-99 99:99          212.748 -9999 -99999.   ...  0    112-99
2010-01-15 09:30 9999-99-99 99:99          180.541 -9999 -99999.   ...  0   1442-99
2010-01-19 07:30 9999-99-99 99:99          242.724 -9999 -99999.   ...  0   1733-99
2010-01-19 07:30 9999-99-99 99:99          247.186 -9999 -99999.   ...  0   1734-99
2010-01-21 07:45 9999-99-99 99:99          170.953 -9999 -99999.   ...  0   1173-99
2010-01-21 07:45 9999-99-99 99:99          152.343 -9999 -99999.   ...  0   1174-99
2010-01-26 08:10 9999-99-99 99:99          151.906 -9999 -99999.   ...  0    240-99
2010-01-26 08:10 9999-99-99 99:99          184.910 -9999 -99999.   ...  0   3709-99
2010-01-28 13:20 9999-99-99 99:99          191.805 -9999 -99999.   ...  0   2721-99
2010-01-28 13:20 9999-99-99 99:99          173.307 -9999 -99999.   ...  0   3909-99
2010-02-02 09:45 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   1425-99
2010-02-02 09:45 9999-99-99 99:99          289.148 -9999 -99999.   ...  0   1426-99
2010-02-04 15:30 9999-99-99 99:99          285.426 -9999 -99999.   ...  0   3823-99
2010-02-04 15:30 9999-99-99 99:99          294.260 -9999 -99999.   ...  0   3824-99
2010-02-16 08:50 9999-99-99 99:99          203.599 -9999 -99999.   ...  0   3973-99
2010-02-16 08:50 9999-99-99 99:99          193.879 -9999 -99999.   ...  0   4884-99
2010-02-19 08:45 9999-99-99 99:99          214.401 -9999 -99999.   ...  0   4722-99
2010-02-19 08:45 9999-99-99 99:99          232.148 -9999 -99999.   ...  0   5198-99
2010-02-23 07:45 9999-99-99 99:99          212.856 -9999 -99999.   ...  0     89-99
2010-02-23 07:45 9999-99-99 99:99          234.144 -9999 -99999.   ...  0     90-99
2010-02-25 10:45 9999-99-99 99:99          161.867 -9999 -99999.   ...  0   4665-99
2010-02-25 10:45 9999-99-99 99:99          136.845 -9999 -99999.   ...  0   4666-99
2010-03-02 07:45 9999-99-99 99:99          186.401 -9999 -99999.   ...  0   3361-99
2010-03-02 07:45 9999-99-99 99:99          180.583 -9999 -99999.   ...  0   3362-99
2010-03-04 11:00 9999-99-99 99:99          450.359 -9999 -99999.   P..  0    349-99
2010-03-04 11:00 9999-99-99 99:99          347.982 -9999 -99999.   P..  0    350-99
2010-03-09 08:00 9999-99-99 99:99          248.363 -9999 -99999.   ...  0   3267-99
2010-03-09 08:00 9999-99-99 99:99          228.554 -9999 -99999.   ...  0   3268-99
2010-03-11 10:45 9999-99-99 99:99          162.578 -9999 -99999.   ...  0    177-99
2010-03-11 10:45 9999-99-99 99:99          161.469 -9999 -99999.   ...  0    178-99
2010-03-16 11:00 9999-99-99 99:99          256.536 -9999 -99999.   ...  0   3271-99
2010-03-16 11:00 9999-99-99 99:99          222.578 -9999 -99999.   ...  0   3272-99
2010-03-19 08:00 9999-99-99 99:99          233.812 -9999 -99999.   ...  0   2815-99
2010-03-19 08:00 9999-99-99 99:99          208.733 -9999 -99999.   ...  0   2816-99
2010-03-24 07:40 9999-99-99 99:99          206.188 -9999 -99999.   ...  0   3209-99
2010-03-24 07:40 9999-99-99 99:99          195.863 -9999 -99999.   ...  0   3210-99
2010-03-26 08:00 9999-99-99 99:99          211.827 -9999 -99999.   ...  0   4015-99
2010-03-26 08:00 9999-99-99 99:99          203.744 -9999 -99999.   ...  0   4016-99
2010-03-31 08:30 9999-99-99 99:99          167.494 -9999 -99999.   ...  0    299-99
2010-03-31 08:30 9999-99-99 99:99          168.708 -9999 -99999.   ...  0   3244-99
2010-04-01 12:45 9999-99-99 99:99          182.090 -9999 -99999.   ...  0   3198-99
2010-04-01 12:45 9999-99-99 99:99          176.584 -9999 -99999.   ...  0   3643-99
2010-04-06 10:45 9999-99-99 99:99          191.155 -9999 -99999.   ...  0   3853-99
2010-04-06 10:45 9999-99-99 99:99          189.933 -9999 -99999.   ...  0   4142-99
2010-04-09 11:50 9999-99-99 99:99          311.715 -9999 -99999.   ...  0   1616-99
2010-04-09 11:50 9999-99-99 99:99          390.874 -9999 -99999.   ...  0   2461-99
2010-04-20 13:00 9999-99-99 99:99          369.618 -9999 -99999.   ...  0   3281-99
2010-04-20 13:00 9999-99-99 99:99          366.067 -9999 -99999.   ...  0   3872-99
2010-04-23 12:50 9999-99-99 99:99          324.556 -9999 -99999.   ...  0   3705-99
2010-04-23 12:50 9999-99-99 99:99          309.022 -9999 -99999.   ...  0   3910-99
2010-05-05 13:50 9999-99-99 99:99          356.500 -9999 -99999.   ...  0   3839-99
2010-05-05 13:50 9999-99-99 99:99          377.722 -9999 -99999.   ...  0   3840-99
2010-05-07 09:40 9999-99-99 99:99          338.189 -9999 -99999.   ...  0   2701-99
2010-05-07 09:40 9999-99-99 99:99          314.989 -9999 -99999.   ...  0   2702-99
2010-05-14 09:20 9999-99-99 99:99          334.933 -9999 -99999.   ...  0   4125-99
2010-05-14 09:20 9999-99-99 99:99          339.278 -9999 -99999.   ...  0   4126-99
2010-05-19 10:20 9999-99-99 99:99          393.580 -9999 -99999.   ...  0    903-99
2010-05-19 10:20 9999-99-99 99:99          373.016 -9999 -99999.   ...  0    904-99
2010-06-02 09:30 9999-99-99 99:99          251.168 -9999 -99999.   ...  0   4014-99
2010-06-02 09:30 9999-99-99 99:99          239.921 -9999 -99999.   ...  0   4244-99
2010-06-18 09:45 9999-99-99 99:99          450.569 -9999 -99999.   ...  0   4979-99
2010-06-18 09:45 9999-99-99 99:99          440.924 -9999 -99999.   ...  0   4980-99
2010-06-25 09:30 9999-99-99 99:99          358.225 -9999 -99999.   ...  0   3457-99
2010-06-25 09:30 9999-99-99 99:99          389.640 -9999 -99999.   ...  0   3547-99
2010-06-30 12:10 9999-99-99 99:99          465.740 -9999 -99999.   ...  0    683-99
2010-06-30 12:10 9999-99-99 99:99          459.730 -9999 -99999.   ...  0    684-99
2010-07-02 08:15 9999-99-99 99:99          372.476 -9999 -99999.   ...  0   1877-99
2010-07-02 08:15 9999-99-99 99:99          334.225 -9999 -99999.   ...  0   1878-99
2010-07-07 08:20 9999-99-99 99:99          325.011 -9999 -99999.   ...  0   4113-99
2010-07-07 08:20 9999-99-99 99:99          318.000 -9999 -99999.   ...  0   4114-99
2010-07-09 09:10 9999-99-99 99:99          412.375 -9999 -99999.   ...  0    859-99
2010-07-09 09:10 9999-99-99 99:99          397.375 -9999 -99999.   ...  0    860-99
2010-07-14 08:50 9999-99-99 99:99          541.232 -9999 -99999.   P..  0   5161-99
2010-07-14 08:50 9999-99-99 99:99          340.082 -9999 -99999.   P..  0   5162-99
2010-07-16 13:00 9999-99-99 99:99          391.506 -9999 -99999.   ...  0    827-99
2010-07-16 13:00 9999-99-99 99:99          388.101 -9999 -99999.   ...  0    828-99
2010-08-04 12:30 9999-99-99 99:99          376.484 -9999 -99999.   ...  0   1453-99
2010-08-04 12:30 9999-99-99 99:99          373.995 -9999 -99999.   ...  0   1454-99
2010-08-06 12:45 9999-99-99 99:99          454.112 -9999 -99999.   ...  0   3461-99
2010-08-06 12:45 9999-99-99 99:99          441.652 -9999 -99999.   ...  0   3462-99
2010-08-11 15:00 9999-99-99 99:99          625.923 -9999 -99999.   ...  0    135-99
2010-08-11 15:00 9999-99-99 99:99          602.874 -9999 -99999.   ...  0    136-99
2010-08-13 08:13 9999-99-99 99:99          971.022 -9999 -99999.   P..  0   2321-99
2010-08-13 08:13 9999-99-99 99:99          591.413 -9999 -99999.   P..  0   2322-99
2010-08-18 09:20 9999-99-99 99:99          570.697 -9999 -99999.   ...  0   2767-99
2010-08-18 09:20 9999-99-99 99:99          554.989 -9999 -99999.   ...  0   2768-99
2010-08-20 12:34 9999-99-99 99:99          435.056 -9999 -99999.   ...  0   2553-99
2010-08-20 12:34 9999-99-99 99:99          428.090 -9999 -99999.   ...  0   2554-99
2010-08-25 08:45 9999-99-99 99:99          439.708 -9999 -99999.   ...  0   3832-99
2010-08-27 11:45 9999-99-99 99:99          562.722 -9999 -99999.   ...  0    583-99
2010-08-27 11:45 9999-99-99 99:99          547.856 -9999 -99999.   ...  0    584-99
2010-09-01 08:15 9999-99-99 99:99          498.131 -9999 -99999.   ...  0    697-99
2010-09-01 08:15 9999-99-99 99:99          490.035 -9999 -99999.   ...  0    698-99
2010-09-03 10:30 9999-99-99 99:99          699.965 -9999 -99999.   ...  0   3303-99
2010-09-03 10:30 9999-99-99 99:99          688.528 -9999 -99999.   ...  0   3304-99
2010-09-08 09:45 9999-99-99 99:99          524.683 -9999 -99999.   ...  0   2993-99
2010-09-08 09:45 9999-99-99 99:99          524.624 -9999 -99999.   ...  0   2994-99
2010-09-10 11:45 9999-99-99 99:99          576.197 -9999 -99999.   ...  0      5-99
2010-09-10 11:45 9999-99-99 99:99          545.071 -9999 -99999.   ...  0      6-99
2010-09-15 08:10 9999-99-99 99:99          485.247 -9999 -99999.   ...  0   2311-99
2010-09-15 08:10 9999-99-99 99:99          462.258 -9999 -99999.   ...  0   2312-99
2010-09-17 08:15 9999-99-99 99:99          506.180 -9999 -99999.   ...  0   5269-99
2010-09-17 08:15 9999-99-99 99:99          414.112 -9999 -99999.   ...  0   5270-99
2010-09-22 09:15 9999-99-99 99:99          476.135 -9999 -99999.   ...  0   3957-99
2010-09-22 09:15 9999-99-99 99:99          532.854 -9999 -99999.   ...  0   3958-99
2010-09-24 12:10 9999-99-99 99:99          527.382 -9999 -99999.   ...  0   1521-99
2010-09-24 12:10 9999-99-99 99:99          576.798 -9999 -99999.   ...  0   1522-99
2010-10-06 09:40 9999-99-99 99:99          867.547 -9999 -99999.   .X.  0   2100-99
2010-10-06 09:40 9999-99-99 99:99          876.538 -9999 -99999.   .X.  0    634-99
2010-10-08 08:15 9999-99-99 99:99          496.326 -9999 -99999.   ...  0   6196-66
2010-10-13 09:15 9999-99-99 99:99          609.507 -9999 -99999.   ...  0    250-99
2010-10-13 09:15 9999-99-99 99:99          609.355 -9999 -99999.   ...  0   5267-99
2010-10-15 11:30 9999-99-99 99:99          753.703 -9999 -99999.   ...  0   4551-99
2010-10-15 11:30 9999-99-99 99:99          738.821 -9999 -99999.   ...  0    771-99
2010-10-20 14:00 9999-99-99 99:99          607.215 -9999 -99999.   ...  0   1307-99
2010-10-20 14:00 9999-99-99 99:99          612.919 -9999 -99999.   ...  0   1308-99
2010-10-22 11:15 9999-99-99 99:99          636.879 -9999 -99999.   ...  0   5043-99
2010-10-22 11:15 9999-99-99 99:99          638.289 -9999 -99999.   ...  0   5044-99
2010-11-16 08:30 9999-99-99 99:99          483.850 -9999 -99999.   ...  0   4556-99
2010-11-16 08:30 9999-99-99 99:99          566.045 -9999 -99999.   ...  0   4706-99
2010-11-18 11:45 9999-99-99 99:99          681.784 -9999 -99999.   ...  0   1003-99
2010-11-18 11:45 9999-99-99 99:99          669.930 -9999 -99999.   ...  0   1940-99
2010-11-23 08:30 9999-99-99 99:99          491.596 -9999 -99999.   ...  0   2969-99
2010-11-23 08:30 9999-99-99 99:99          484.225 -9999 -99999.   ...  0   3929-99
2010-11-26 11:15 9999-99-99 99:99          445.933 -9999 -99999.   ...  0   4721-99
2010-11-26 11:15 9999-99-99 99:99          468.303 -9999 -99999.   ...  0   4761-99
2010-12-01 10:10 9999-99-99 99:99          519.695 -9999 -99999.   ...  0    435-99
2010-12-01 10:10 9999-99-99 99:99          524.801 -9999 -99999.   ...  0    436-99
2010-12-03 11:45 9999-99-99 99:99          646.391 -9999 -99999.   ...  0   6061-66
2010-12-03 11:45 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   6062-66
2011-02-20 12:30 9999-99-99 99:99          667.417 -9999 -99999.   ...  0   1816-99
2011-02-20 12:30 9999-99-99 99:99          697.194 -9999 -99999.   ...  0   3525-99
2011-02-23 13:00 9999-99-99 99:99          815.056 -9999 -99999.   ...  0   2666-99
2011-02-23 13:00 9999-99-99 99:99          839.321 -9999 -99999.   ...  0   3789-99
2011-02-27 12:10 9999-99-99 99:99          721.872 -9999 -99999.   ...  0   4673-99
2011-02-27 12:10 9999-99-99 99:99          687.583 -9999 -99999.   ...  0   5175-99
2011-03-03 05:30 9999-99-99 99:99          180.848 -9999 -99999.   .X.  0   1070-99
2011-03-03 05:30 9999-99-99 99:99          198.750 -9999 -99999.   .X.  0   1969-99
2011-03-06 13:00 9999-99-99 99:99          773.057 -9999 -99999.   ...  0   1653-99
2011-03-06 14:00 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   2341-99
2011-03-06 14:00 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   2342-99
2011-03-09 13:30 9999-99-99 99:99          807.038 -9999 -99999.   ...  0   4050-99
2011-03-09 13:30 9999-99-99 99:99          822.879 -9999 -99999.   ...  0    872-99
2011-03-13 13:35 9999-99-99 99:99          806.707 -9999 -99999.   ...  0   4049-99
2011-03-13 13:35 9999-99-99 99:99          775.609 -9999 -99999.   ...  0    871-99
2011-03-16 12:25 9999-99-99 99:99          726.278 -9999 -99999.   ...  0   4127-99
2011-03-16 12:25 9999-99-99 99:99          742.000 -9999 -99999.   ...  0   5120-99
2011-03-20 11:10 9999-99-99 99:99          580.135 -9999 -99999.   ...  0   4128-99
2011-03-20 11:10 9999-99-99 99:99          609.481 -9999 -99999.   ...  0   5119-99
2011-03-27 12:30 9999-99-99 99:99          658.087 -9999 -99999.   ...  0   1345-99
2011-03-27 12:30 9999-99-99 99:99          648.152 -9999 -99999.   ...  0    347-99
2011-03-28 13:15 9999-99-99 99:99          883.399 -9999 -99999.   ...  0   1346-99
2011-03-28 13:15 9999-99-99 99:99          870.082 -9999 -99999.   ...  0    348-99
2011-03-30 13:30 9999-99-99 99:99          663.703 -9999 -99999.   ...  0   3881-99
2011-03-30 13:30 9999-99-99 99:99          642.005 -9999 -99999.   ...  0   4016-99
2011-04-03 11:40 9999-99-99 99:99          773.891 -9999 -99999.   ...  0   3882-99
2011-04-03 11:40 9999-99-99 99:99          805.884 -9999 -99999.   ...  0   4015-99
2011-04-06 13:10 9999-99-99 99:99         1272.028 -9999 -99999.   .X.  0   1702-99
2011-04-06 13:10 9999-99-99 99:99         1109.033 -9999 -99999.   .X.  0   5355-99
2011-04-10 12:10 9999-99-99 99:99          631.040 -9999 -99999.   ...  0   1701-99
2011-04-10 12:10 9999-99-99 99:99          644.276 -9999 -99999.   ...  0   5356-99
2011-05-01 13:45 9999-99-99 99:99          528.703 -9999 -99999.   ...  0   4806-99
2011-05-01 13:45 9999-99-99 99:99          551.005 -9999 -99999.   ...  0    485-99
2011-05-04 12:40 9999-99-99 99:99          700.876 -9999 -99999.   ...  0    244-99
2011-05-04 12:40 9999-99-99 99:99          725.865 -9999 -99999.   ...  0   4961-99
2011-05-08 12:30 9999-99-99 99:99          719.384 -9999 -99999.   ...  0   4055-99
2011-05-08 12:30 9999-99-99 99:99          687.322 -9999 -99999.   ...  0   4184-99
2011-05-11 11:00 9999-99-99 99:99          482.133 -9999 -99999.   ...  0   1195-99
2011-05-11 11:00 9999-99-99 99:99          499.692 -9999 -99999.   ...  0   1219-99
2011-05-15 13:15 9999-99-99 99:99          861.686 -9999 -99999.   .X.  0   3818-99
2011-05-15 13:15 9999-99-99 99:99          889.693 -9999 -99999.   .X.  0   4111-99
2011-05-18 09:20 9999-99-99 99:99          447.884 -9999 -99999.   ...  0   1567-99
2011-05-18 09:20 9999-99-99 99:99          454.855 -9999 -99999.   ...  0   4321-99
2011-05-22 13:05 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   2357-99
2011-05-22 13:05 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   3426-99
2011-05-25 13:00 9999-99-99 99:99          642.212 -9999 -99999.   ...  0   1186-99
2011-05-25 13:00 9999-99-99 99:99          617.381 -9999 -99999.   ...  0   4056-99
2011-05-29 13:20 9999-99-99 99:99         1076.787 -9999 -99999.   P..  0   4577-99
2011-05-29 13:20 9999-99-99 99:99          731.297 -9999 -99999.   P..  0    668-99
2011-06-01 13:30 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   2177-99
2011-06-01 13:30 9999-99-99 99:99          511.507 -9999 -99999.   ...  0    249-99
2011-06-05 14:00 9999-99-99 99:99          723.217 -9999 -99999.   ...  0   1957-99
2011-06-05 14:00 9999-99-99 99:99          700.554 -9999 -99999.   ...  0   4276-99
2011-06-09 12:40 9999-99-99 99:99          519.844 -9999 -99999.   ...  0   1040-99
2011-06-09 12:40 9999-99-99 99:99          546.300 -9999 -99999.   ...  0   4758-99
2011-06-12 11:50 9999-99-99 99:99          561.314 -9999 -99999.   ...  0   4983-99
2011-06-15 13:30 9999-99-99 99:99          559.844 -9999 -99999.   ...  0   3667-99
2011-06-15 13:30 9999-99-99 99:99          537.728 -9999 -99999.   ...  0   4833-99
2011-06-18 11:20 9999-99-99 99:99          554.801 -9999 -99999.   ...  0   2782-99
2011-06-18 11:20 9999-99-99 99:99          551.624 -9999 -99999.   ...  0   5381-99
2011-06-22 12:50 9999-99-99 99:99          738.329 -9999 -99999.   ...  0   2811-99
2011-06-22 12:50 9999-99-99 99:99          694.696 -9999 -99999.   ...  0   4962-99
2011-06-26 15:00 9999-99-99 99:99          665.472 -9999 -99999.   ...  0   1238-99
2011-06-26 15:00 9999-99-99 99:99          717.453 -9999 -99999.   ...  0   2359-99
2011-06-29 15:30 9999-99-99 99:99          523.608 -9999 -99999.   ...  0   4183-99
2011-06-29 15:30 9999-99-99 99:99          537.817 -9999 -99999.   ...  0   4536-99
2011-07-03 13:15 9999-99-99 99:99          546.745 -9999 -99999.   ...  0   3925-99
2011-07-03 13:15 9999-99-99 99:99          552.052 -9999 -99999.   ...  0    703-99
2011-07-06 12:30 9999-99-99 99:99          616.215 -9999 -99999.   ...  0   1603-99
2011-07-06 12:30 9999-99-99 99:99          598.219 -9999 -99999.   ...  0    423-99
2011-07-10 13:00 9999-99-99 99:99          707.250 -9999 -99999.   ...  0   1082-99
2011-07-10 13:00 9999-99-99 99:99          708.408 -9999 -99999.   ...  0   2173-99
2011-07-13 12:20 9999-99-99 99:99          601.314 -9999 -99999.   ...  0   2844-99
2011-07-13 12:20 9999-99-99 99:99          584.454 -9999 -99999.   ...  0   2891-99
2011-07-17 13:10 9999-99-99 99:99          658.472 -9999 -99999.   P..  0   1132-99
2011-07-17 13:10 9999-99-99 99:99          870.972 -9999 -99999.   P..  0   3978-99
2011-07-20 12:05 9999-99-99 99:99          770.900 -9999 -99999.   ...  0    350-99
2011-07-20 12:05 9999-99-99 99:99          774.834 -9999 -99999.   ...  0   4159-99
2011-07-25 13:50 9999-99-99 99:99         5233.634 -9999 -99999.   P..  0   2803-99
2011-07-25 13:50 9999-99-99 99:99          725.734 -9999 -99999.   P..  0   4372-99
2011-07-27 13:10 9999-99-99 99:99          787.216 -9999 -99999.   ...  0   1137-99
2011-07-27 13:10 9999-99-99 99:99          761.336 -9999 -99999.   ...  0   4217-99
2011-07-31 11:30 9999-99-99 99:99          497.743 -9999 -99999.   ...  0   3095-99
2011-07-31 11:30 9999-99-99 99:99          483.070 -9999 -99999.   .X.  0   3736-99
2011-08-03 13:30 9999-99-99 99:99          932.280 -9999 -99999.   P..  0   1587-99
2011-08-03 13:30 9999-99-99 99:99         1164.786 -9999 -99999.   P..  0   5410-99
2011-08-06 13:25 9999-99-99 99:99          715.885 -9999 -99999.   ...  0   2910-99
2011-08-06 13:25 9999-99-99 99:99          736.474 -9999 -99999.   ...  0   4905-99
2011-08-14 02:00 9999-99-99 99:99         1133.033 -9999 -99999.   .X.  0   3116-99
2011-08-14 02:00 9999-99-99 99:99         1086.991 -9999 -99999.   .X.  0   4010-99
2011-08-17 13:30 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   1916-99
2011-08-17 13:30 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   4684-99
2011-08-22 12:00 9999-99-99 99:99          827.956 -9999 -99999.   ...  0   1760-99
2011-08-22 12:00 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   4843-99
2011-08-24 12:30 9999-99-99 99:99          724.880 -9999 -99999.   ...  0   2794-99
2011-08-24 12:30 9999-99-99 99:99          716.913 -9999 -99999.   ...  0   4326-99
2011-08-28 13:00 9999-99-99 99:99          603.614 -9999 -99999.   ...  0   3222-99
2011-08-28 13:00 9999-99-99 99:99          619.763 -9999 -99999.   ...  0   4928-99
2011-08-31 15:30 9999-99-99 99:99          530.474 -9999 -99999.   ...  0   2473-99
2011-08-31 15:30 9999-99-99 99:99          503.386 -9999 -99999.   ...  0    408-99
2011-09-04 13:00 9999-99-99 99:99          700.960 -9999 -99999.   ...  0    523-99
2011-09-04 13:00 9999-99-99 99:99          713.436 -9999 -99999.   ...  0     99-99
2011-09-07 13:15 9999-99-99 99:99          717.393 -9999 -99999.   ...  0   3519-99
2011-09-07 13:15 9999-99-99 99:99          736.031 -9999 -99999.   ...  0   3871-99
2011-09-11 14:00 9999-99-99 99:99          619.976 -9999 -99999.   ...  0   4173-99
2011-09-11 14:00 9999-99-99 99:99          620.735 -9999 -99999.   ...  0   5100-99
2011-09-14 13:00 9999-99-99 99:99          858.578 -9999 -99999.   ...  0   1747-99
2011-09-14 13:00 9999-99-99 99:99          838.400 -9999 -99999.   ...  0   3693-99
2011-09-18 13:28 9999-99-99 99:99          653.837 -9999 -99999.   ...  0   6366-66
2011-09-18 13:28 9999-99-99 99:99          648.702 -9999 -99999.   ...  0   6565-66
2011-09-25 11:00 9999-99-99 99:99          705.982 -9999 -99999.   ...  0   3991-99
2011-09-25 11:00 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   6339-66
2011-09-28 13:20 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   4219-99
2011-09-28 13:20 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   4250-99
2011-10-01 12:45 9999-99-99 99:99          775.256 -9999 -99999.   ...  0   3030-99
2011-10-01 12:45 9999-99-99 99:99          788.641 -9999 -99999.   ...  0   3036-99
2011-10-05 13:00 9999-99-99 99:99          641.782 -9999 -99999.   ...  0   1192-99
2011-10-05 13:00 9999-99-99 99:99          658.486 -9999 -99999.   ...  0   1765-99
2011-10-09 11:50 9999-99-99 99:99          593.385 -9999 -99999.   ...  0   1214-99
2011-10-09 11:50 9999-99-99 99:99          587.149 -9999 -99999.   ...  0   3343-99
2011-10-12 13:15 9999-99-99 99:99          555.568 -9999 -99999.   ...  0   3035-99
2011-10-12 13:15 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   4878-99
2011-10-16 09:30 9999-99-99 99:99          565.913 -9999 -99999.   ...  0   4525-99
2011-10-16 09:30 9999-99-99 99:99          591.492 -9999 -99999.   ...  0    637-99
2011-10-19 13:35 9999-99-99 99:99          651.209 -9999 -99999.   ...  0   2529-99
2011-10-19 13:35 9999-99-99 99:99          656.978 -9999 -99999.   ...  0   4874-99
